#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	314916	312523	99.24	163	0.05	48	0.02	69	0.02	2113	0.67
Ecoli	314916	314731	99.94	0	0.00	0	0.00	37	0.01	148	0.05
PhiX	314916	314916	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	314916	314884	99.99	0	0.00	0	0.00	1	0.00	31	0.01
Vectors	314916	314818	99.97	1	0.00	0	0.00	4	0.00	93	0.03
Bacteria_24k	314916	226076	71.79	16683	5.30	38201	12.13	1133	0.36	32823	10.42
Protists_1k	314916	279074	88.62	1163	0.37	447	0.14	13314	4.23	20918	6.64
Viruses	314916	312622	99.27	3	0.00	1	0.00	227	0.07	2063	0.66
Fungi_RefSeq_release	314916	311439	98.90	55	0.02	14	0.00	959	0.30	2449	0.78
Coral	314916	312978	99.38	2	0.00	2	0.00	116	0.04	1818	0.58
Bird	314916	312907	99.36	12	0.00	2	0.00	88	0.03	1907	0.61
Plant	314916	313070	99.42	3	0.00	0	0.00	76	0.02	1767	0.56

%Hit_no_genomes: 71.02
