#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	442988	434289	98.03	335	0.08	100	0.02	867	0.20	7397	1.67
Ecoli	442988	442979	100.00	0	0.00	0	0.00	1	0.00	8	0.00
PhiX	442988	442988	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	442988	442957	99.99	0	0.00	0	0.00	0	0.00	31	0.01
Vectors	442988	442589	99.91	0	0.00	0	0.00	39	0.01	360	0.08
Bacteria_24k	442988	434483	98.08	958	0.22	1430	0.32	683	0.15	5434	1.23
Protists_1k	442988	429127	96.87	962	0.22	1946	0.44	816	0.18	10137	2.29
Viruses	442988	438827	99.07	19	0.00	3	0.00	637	0.14	3502	0.79
Fungi_RefSeq_release	442988	433848	97.93	203	0.05	123	0.03	968	0.22	7846	1.77
Coral	442988	438120	98.91	41	0.01	10	0.00	546	0.12	4271	0.96
Bird	442988	436219	98.47	157	0.04	35	0.01	1119	0.25	5458	1.23
Plant	442988	438007	98.88	40	0.01	12	0.00	747	0.17	4182	0.94

%Hit_no_genomes: 96.01
