#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2375573	2336913	98.37	1184	0.05	301	0.01	2084	0.09	35091	1.48
Ecoli	2375573	2375438	100.00	0	0.00	0	0.00	25	0.00	110	0.00
PhiX	2375573	2375573	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2375573	2375536	100.00	0	0.00	0	0.00	4	0.00	33	0.00
Vectors	2375573	2374495	99.96	2	0.00	0	0.00	69	0.00	1007	0.04
Bacteria_24k	2375573	2228675	93.82	36827	1.55	47554	2.00	4132	0.17	58385	2.46
Protists_1k	2375573	2287309	96.29	8143	0.34	5977	0.25	17097	0.72	57047	2.40
Viruses	2375573	2347484	98.82	81	0.00	16	0.00	1740	0.07	26252	1.11
Fungi_RefSeq_release	2375573	2335551	98.31	716	0.03	216	0.01	2861	0.12	36229	1.53
Coral	2375573	2345315	98.72	132	0.01	40	0.00	1621	0.07	28465	1.20
Bird	2375573	2342386	98.60	386	0.02	58	0.00	2410	0.10	30333	1.28
Plant	2375573	2347406	98.82	113	0.00	23	0.00	1753	0.07	26278	1.11

%Hit_no_genomes: 92.55
