#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	231945	227538	98.10	996	0.43	288	0.12	340	0.15	2783	1.20
Ecoli	231945	231906	99.99	0	0.00	0	0.00	6	0.00	33	0.01
PhiX	231945	231945	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	231945	231932	100.00	0	0.00	0	0.00	3	0.00	10	0.00
Vectors	231945	231832	99.96	0	0.00	0	0.00	10	0.00	103	0.04
Bacteria_24k	231945	190831	82.28	7401	3.19	18928	8.16	866	0.37	13919	6.00
Protists_1k	231945	213219	91.93	1484	0.64	701	0.30	7096	3.06	9445	4.07
Viruses	231945	230299	99.30	9	0.00	11	0.00	232	0.10	1394	0.60
Fungi_RefSeq_release	231945	228528	98.53	161	0.07	18	0.01	474	0.20	2764	1.19
Coral	231945	230156	99.22	16	0.01	6	0.00	223	0.10	1544	0.67
Bird	231945	229548	98.97	50	0.02	4	0.00	360	0.16	1983	0.85
Plant	231945	230090	99.20	24	0.01	3	0.00	274	0.12	1554	0.67

%Hit_no_genomes: 79.82
