#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1211642	1191112	98.30	693	0.06	228	0.02	1579	0.13	18030	1.49
Ecoli	1211642	1211641	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	1211642	1211642	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1211642	1211621	100.00	0	0.00	0	0.00	1	0.00	20	0.00
Vectors	1211642	1210867	99.93	2	0.00	0	0.00	64	0.01	709	0.06
Bacteria_24k	1211642	1197669	98.85	410	0.03	714	0.06	999	0.08	11850	0.98
Protists_1k	1211642	1179084	97.31	2371	0.20	5729	0.47	858	0.07	23600	1.95
Viruses	1211642	1201148	99.14	19	0.00	14	0.00	1593	0.13	8868	0.73
Fungi_RefSeq_release	1211642	1189787	98.21	517	0.04	381	0.03	2116	0.17	18841	1.55
Coral	1211642	1200087	99.05	53	0.00	22	0.00	1074	0.09	10406	0.86
Bird	1211642	1196153	98.71	431	0.04	117	0.01	2151	0.18	12790	1.06
Plant	1211642	1200972	99.13	60	0.00	13	0.00	1331	0.11	9266	0.76

%Hit_no_genomes: 96.95
