#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	374864	368796	98.38	455	0.12	140	0.04	742	0.20	4731	1.26
Ecoli	374864	374828	99.99	0	0.00	0	0.00	8	0.00	28	0.01
PhiX	374864	374864	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	374864	374854	100.00	0	0.00	0	0.00	0	0.00	10	0.00
Vectors	374864	374632	99.94	1	0.00	1	0.00	33	0.01	197	0.05
Bacteria_24k	374864	337224	89.96	6271	1.67	16637	4.44	1073	0.29	13659	3.64
Protists_1k	374864	354015	94.44	1657	0.44	1239	0.33	5994	1.60	11959	3.19
Viruses	374864	372065	99.25	14	0.00	5	0.00	359	0.10	2421	0.65
Fungi_RefSeq_release	374864	368600	98.33	208	0.06	44	0.01	897	0.24	5115	1.36
Coral	374864	371518	99.11	33	0.01	12	0.00	518	0.14	2783	0.74
Bird	374864	370316	98.79	74	0.02	9	0.00	721	0.19	3744	1.00
Plant	374864	371385	99.08	32	0.01	12	0.00	581	0.15	2854	0.76

%Hit_no_genomes: 87.97
