#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	263029	256976	97.70	159	0.06	51	0.02	416	0.16	5427	2.06
Ecoli	263029	263028	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	263029	263029	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	263029	263013	99.99	0	0.00	0	0.00	1	0.00	15	0.01
Vectors	263029	262784	99.90	0	0.00	0	0.00	14	0.01	231	0.09
Bacteria_24k	263029	258082	98.12	292	0.11	452	0.17	340	0.13	3863	1.47
Protists_1k	263029	254032	96.58	579	0.22	1278	0.49	291	0.11	6849	2.60
Viruses	263029	259606	98.70	10	0.00	1	0.00	441	0.17	2971	1.13
Fungi_RefSeq_release	263029	256860	97.66	110	0.04	80	0.03	501	0.19	5478	2.08
Coral	263029	259420	98.64	12	0.00	6	0.00	275	0.10	3316	1.26
Bird	263029	258440	98.26	91	0.03	30	0.01	631	0.24	3837	1.46
Plant	263029	259601	98.70	15	0.01	4	0.00	375	0.14	3034	1.15

%Hit_no_genomes: 96.02
