#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	601455	591591	98.37	548	0.09	184	0.03	807	0.13	8325	1.38
Ecoli	601455	601454	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	601455	601455	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	601455	601426	100.00	0	0.00	0	0.00	0	0.00	29	0.00
Vectors	601455	601034	99.93	0	0.00	1	0.00	40	0.01	380	0.06
Bacteria_24k	601455	593275	98.64	341	0.06	1150	0.19	601	0.10	6088	1.01
Protists_1k	601455	585316	97.32	1242	0.21	2849	0.47	786	0.13	11262	1.87
Viruses	601455	596760	99.23	14	0.00	4	0.00	871	0.14	3806	0.63
Fungi_RefSeq_release	601455	591207	98.30	265	0.04	181	0.03	1065	0.18	8737	1.45
Coral	601455	596066	99.10	50	0.01	10	0.00	581	0.10	4748	0.79
Bird	601455	594600	98.86	182	0.03	46	0.01	1195	0.20	5432	0.90
Plant	601455	596582	99.19	35	0.01	6	0.00	735	0.12	4097	0.68

%Hit_no_genomes: 96.74
