#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	49237	48260	98.02	30	0.06	11	0.02	81	0.16	855	1.74
Ecoli	49237	49230	99.99	0	0.00	0	0.00	1	0.00	6	0.01
PhiX	49237	49237	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	49237	49236	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	49237	49171	99.86	0	0.00	0	0.00	4	0.01	62	0.13
Bacteria_24k	49237	48397	98.29	64	0.13	137	0.28	35	0.07	604	1.23
Protists_1k	49237	47718	96.91	103	0.21	235	0.48	72	0.15	1109	2.25
Viruses	49237	48738	98.99	0	0.00	0	0.00	66	0.13	433	0.88
Fungi_RefSeq_release	49237	48268	98.04	21	0.04	10	0.02	99	0.20	839	1.70
Coral	49237	48682	98.87	3	0.01	2	0.00	52	0.11	498	1.01
Bird	49237	48507	98.51	16	0.03	3	0.01	97	0.20	614	1.25
Plant	49237	48691	98.89	7	0.01	3	0.01	65	0.13	471	0.96

%Hit_no_genomes: 96.21
