#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	803742	794201	98.81	370	0.05	114	0.01	950	0.12	8107	1.01
Ecoli	803742	803739	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	803742	803742	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	803742	803722	100.00	0	0.00	0	0.00	1	0.00	19	0.00
Vectors	803742	803203	99.93	0	0.00	0	0.00	56	0.01	483	0.06
Bacteria_24k	803742	793734	98.76	1044	0.13	1959	0.24	628	0.08	6377	0.79
Protists_1k	803742	787517	97.98	1429	0.18	2580	0.32	1222	0.15	10994	1.37
Viruses	803742	799034	99.41	12	0.00	5	0.00	692	0.09	3999	0.50
Fungi_RefSeq_release	803742	794097	98.80	303	0.04	135	0.02	1083	0.13	8124	1.01
Coral	803742	798332	99.32	49	0.01	15	0.00	603	0.08	4743	0.59
Bird	803742	796610	99.11	236	0.03	48	0.01	1315	0.16	5533	0.69
Plant	803742	798650	99.37	44	0.01	11	0.00	742	0.09	4295	0.53

%Hit_no_genomes: 97.37
