#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	32453	31836	98.10	34	0.10	7	0.02	38	0.12	538	1.66
Ecoli	32453	32452	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	32453	32453	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	32453	32452	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	32453	32429	99.92	0	0.00	0	0.00	5	0.02	19	0.06
Bacteria_24k	32453	31772	97.89	83	0.26	135	0.42	41	0.13	422	1.30
Protists_1k	32453	31475	96.99	75	0.23	139	0.43	62	0.19	702	2.16
Viruses	32453	32120	98.97	2	0.01	1	0.00	51	0.16	279	0.86
Fungi_RefSeq_release	32453	31848	98.13	15	0.05	7	0.02	52	0.16	531	1.64
Coral	32453	32125	98.99	0	0.00	0	0.00	30	0.09	298	0.92
Bird	32453	32007	98.62	12	0.04	3	0.01	81	0.25	350	1.08
Plant	32453	32105	98.93	4	0.01	0	0.00	36	0.11	308	0.95

%Hit_no_genomes: 96.00
