#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	402236	395978	98.44	332	0.08	105	0.03	565	0.14	5256	1.31
Ecoli	402236	402236	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	402236	402236	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	402236	402223	100.00	0	0.00	0	0.00	0	0.00	13	0.00
Vectors	402236	401934	99.92	2	0.00	1	0.00	29	0.01	270	0.07
Bacteria_24k	402236	397902	98.92	111	0.03	340	0.08	343	0.09	3540	0.88
Protists_1k	402236	392575	97.60	733	0.18	1659	0.41	366	0.09	6903	1.72
Viruses	402236	399299	99.27	2	0.00	3	0.00	491	0.12	2441	0.61
Fungi_RefSeq_release	402236	395825	98.41	165	0.04	80	0.02	678	0.17	5488	1.36
Coral	402236	398734	99.12	27	0.01	7	0.00	384	0.10	3084	0.77
Bird	402236	397673	98.87	122	0.03	42	0.01	736	0.18	3663	0.91
Plant	402236	398988	99.19	37	0.01	4	0.00	477	0.12	2730	0.68

%Hit_no_genomes: 97.18
