#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	139394	137479	98.63	74	0.05	25	0.02	97	0.07	1719	1.23
Ecoli	139394	139360	99.98	0	0.00	0	0.00	6	0.00	28	0.02
PhiX	139394	139394	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	139394	139380	99.99	0	0.00	0	0.00	1	0.00	13	0.01
Vectors	139394	139324	99.95	0	0.00	2	0.00	8	0.01	60	0.04
Bacteria_24k	139394	114708	82.28	6922	4.97	9709	6.97	514	0.37	7541	5.41
Protists_1k	139394	129647	93.02	742	0.53	324	0.23	3057	2.19	5624	4.03
Viruses	139394	137928	98.95	44	0.03	24	0.02	109	0.08	1289	0.92
Fungi_RefSeq_release	139394	137220	98.44	43	0.03	9	0.01	252	0.18	1870	1.34
Coral	139394	137956	98.97	5	0.00	1	0.00	100	0.07	1332	0.96
Bird	139394	137773	98.84	23	0.02	5	0.00	130	0.09	1463	1.05
Plant	139394	138020	99.01	7	0.01	2	0.00	86	0.06	1279	0.92

%Hit_no_genomes: 80.83
