#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	124157	121805	98.10	96	0.08	26	0.02	158	0.13	2072	1.67
Ecoli	124157	124157	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	124157	124157	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	124157	124051	99.91	0	0.00	0	0.00	7	0.01	99	0.08
Vectors	124157	123835	99.74	1	0.00	0	0.00	8	0.01	313	0.25
Bacteria_24k	124157	121595	97.94	217	0.17	449	0.36	193	0.16	1703	1.37
Protists_1k	124157	120308	96.90	229	0.18	523	0.42	220	0.18	2877	2.32
Viruses	124157	122783	98.90	3	0.00	4	0.00	151	0.12	1216	0.98
Fungi_RefSeq_release	124157	121662	97.98	46	0.04	19	0.02	230	0.19	2200	1.77
Coral	124157	122703	98.83	6	0.00	2	0.00	146	0.12	1300	1.05
Bird	124157	122366	98.56	30	0.02	11	0.01	193	0.16	1557	1.25
Plant	124157	122689	98.82	7	0.01	1	0.00	154	0.12	1306	1.05

%Hit_no_genomes: 96.10
