#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	341582	335507	98.22	218	0.06	60	0.02	516	0.15	5281	1.55
Ecoli	341582	341582	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	341582	341582	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	341582	341233	99.90	0	0.00	0	0.00	0	0.00	349	0.10
Vectors	341582	340669	99.73	4	0.00	0	0.00	34	0.01	875	0.26
Bacteria_24k	341582	336757	98.59	244	0.07	453	0.13	315	0.09	3813	1.12
Protists_1k	341582	332048	97.21	683	0.20	1378	0.40	350	0.10	7123	2.09
Viruses	341582	338107	98.99	3	0.00	3	0.00	417	0.12	3052	0.89
Fungi_RefSeq_release	341582	335097	98.09	128	0.04	68	0.02	600	0.18	5689	1.67
Coral	341582	337965	98.94	20	0.01	4	0.00	337	0.10	3256	0.95
Bird	341582	336895	98.63	130	0.04	37	0.01	576	0.17	3944	1.15
Plant	341582	337969	98.95	17	0.00	2	0.00	379	0.11	3215	0.94

%Hit_no_genomes: 96.73
