#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	65203	63560	97.47	63	0.10	18	0.03	95	0.15	1467	2.25
Ecoli	65203	65184	99.97	0	0.00	0	0.00	8	0.01	11	0.02
PhiX	65203	65203	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	65203	65202	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	65203	65139	99.90	0	0.00	0	0.00	5	0.01	59	0.09
Bacteria_24k	65203	61989	95.07	463	0.71	932	1.43	118	0.18	1701	2.61
Protists_1k	65203	62174	95.36	158	0.24	308	0.47	384	0.59	2179	3.34
Viruses	65203	64213	98.48	4	0.01	1	0.00	129	0.20	856	1.31
Fungi_RefSeq_release	65203	63465	97.33	38	0.06	30	0.05	138	0.21	1532	2.35
Coral	65203	64260	98.55	0	0.00	2	0.00	63	0.10	878	1.35
Bird	65203	63937	98.06	20	0.03	12	0.02	171	0.26	1063	1.63
Plant	65203	64253	98.54	4	0.01	0	0.00	77	0.12	869	1.33

%Hit_no_genomes: 92.83
