#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	354428	349345	98.57	262	0.07	56	0.02	502	0.14	4263	1.20
Ecoli	354428	354423	100.00	0	0.00	0	0.00	2	0.00	3	0.00
PhiX	354428	354428	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	354428	354425	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	354428	354186	99.93	0	0.00	0	0.00	23	0.01	219	0.06
Bacteria_24k	354428	346538	97.78	1568	0.44	1852	0.52	454	0.13	4016	1.13
Protists_1k	354428	344998	97.34	835	0.24	1310	0.37	963	0.27	6322	1.78
Viruses	354428	351876	99.29	7	0.00	7	0.00	394	0.11	2144	0.60
Fungi_RefSeq_release	354428	349127	98.50	164	0.05	82	0.02	594	0.17	4461	1.26
Coral	354428	351653	99.21	18	0.01	8	0.00	337	0.10	2412	0.68
Bird	354428	350681	98.94	116	0.03	22	0.01	639	0.18	2970	0.84
Plant	354428	351735	99.24	20	0.01	4	0.00	368	0.10	2301	0.65

%Hit_no_genomes: 96.08
