#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	645726	633025	98.03	337	0.05	146	0.02	1005	0.16	11213	1.74
Ecoli	645726	645723	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	645726	645726	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	645726	645713	100.00	0	0.00	0	0.00	1	0.00	12	0.00
Vectors	645726	645262	99.92	0	0.00	0	0.00	37	0.01	427	0.07
Bacteria_24k	645726	636426	98.56	393	0.06	697	0.11	668	0.10	7542	1.17
Protists_1k	645726	626148	96.96	1331	0.21	3134	0.49	563	0.09	14550	2.25
Viruses	645726	639249	99.00	9	0.00	5	0.00	1130	0.17	5333	0.83
Fungi_RefSeq_release	645726	632467	97.95	287	0.04	191	0.03	1302	0.20	11479	1.78
Coral	645726	638465	98.88	24	0.00	18	0.00	620	0.10	6599	1.02
Bird	645726	636214	98.54	220	0.03	91	0.01	1429	0.22	7772	1.20
Plant	645726	639055	98.97	35	0.01	10	0.00	847	0.13	5779	0.89

%Hit_no_genomes: 96.52
