#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	111972	109201	97.52	195	0.17	64	0.06	85	0.08	2427	2.17
Ecoli	111972	111936	99.97	0	0.00	0	0.00	5	0.00	31	0.03
PhiX	111972	111972	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	111972	111950	99.98	0	0.00	0	0.00	0	0.00	22	0.02
Vectors	111972	111870	99.91	0	0.00	0	0.00	5	0.00	97	0.09
Bacteria_24k	111972	93504	83.51	2522	2.25	6542	5.84	356	0.32	9048	8.08
Protists_1k	111972	101139	90.32	396	0.35	298	0.27	4698	4.20	5441	4.86
Viruses	111972	109951	98.20	5	0.00	2	0.00	142	0.13	1872	1.67
Fungi_RefSeq_release	111972	109289	97.60	33	0.03	7	0.01	227	0.20	2416	2.16
Coral	111972	110031	98.26	8	0.01	1	0.00	84	0.08	1848	1.65
Bird	111972	109801	98.07	27	0.02	3	0.00	145	0.13	1996	1.78
Plant	111972	110099	98.33	2	0.00	0	0.00	103	0.09	1768	1.58

%Hit_no_genomes: 81.88
