#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	65843	56431	85.71	5119	7.77	1275	1.94	86	0.13	2932	4.45
Ecoli	65843	65832	99.99	0	0.00	0	0.00	2	0.00	9	0.01
PhiX	65843	65843	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	65843	65838	99.99	0	0.00	0	0.00	0	0.00	5	0.01
Vectors	65843	65794	99.93	0	0.00	0	0.00	2	0.00	47	0.07
Bacteria_24k	65843	56083	85.17	1324	2.01	5056	7.68	301	0.46	3079	4.68
Protists_1k	65843	59818	90.84	366	0.56	146	0.22	1229	1.87	4284	6.51
Viruses	65843	64887	98.55	54	0.08	67	0.10	127	0.19	708	1.08
Fungi_RefSeq_release	65843	64147	97.42	81	0.12	12	0.02	506	0.77	1097	1.67
Coral	65843	65078	98.84	1	0.00	1	0.00	70	0.11	693	1.05
Bird	65843	64878	98.53	11	0.02	1	0.00	91	0.14	862	1.31
Plant	65843	65192	99.01	1	0.00	0	0.00	59	0.09	591	0.90

%Hit_no_genomes: 70.98
