#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	865937	852162	98.41	557	0.06	177	0.02	1042	0.12	11999	1.39
Ecoli	865937	865914	100.00	0	0.00	0	0.00	7	0.00	16	0.00
PhiX	865937	865937	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	865937	865919	100.00	0	0.00	0	0.00	1	0.00	17	0.00
Vectors	865937	865195	99.91	4	0.00	1	0.00	48	0.01	689	0.08
Bacteria_24k	865937	843506	97.41	4229	0.49	5472	0.63	1139	0.13	11591	1.34
Protists_1k	865937	839878	96.99	2063	0.24	3728	0.43	2635	0.30	17633	2.04
Viruses	865937	858725	99.17	22	0.00	10	0.00	1105	0.13	6075	0.70
Fungi_RefSeq_release	865937	851596	98.35	380	0.04	279	0.03	1486	0.17	12196	1.41
Coral	865937	858571	99.14	52	0.01	14	0.00	657	0.08	6643	0.77
Bird	865937	855580	98.81	316	0.04	109	0.01	1665	0.19	8267	0.95
Plant	865937	858748	99.18	37	0.00	11	0.00	896	0.10	6245	0.72

%Hit_no_genomes: 95.57
