#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	214602	208510	97.15	143	0.07	33	0.02	356	0.17	5560	2.59
Ecoli	214602	214527	99.97	0	0.00	0	0.00	28	0.01	47	0.02
PhiX	214602	214602	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	214602	214595	100.00	0	0.00	0	0.00	0	0.00	7	0.00
Vectors	214602	214391	99.90	1	0.00	0	0.00	17	0.01	193	0.09
Bacteria_24k	214602	207762	96.81	387	0.18	1563	0.73	283	0.13	4607	2.15
Protists_1k	214602	205362	95.70	471	0.22	1179	0.55	350	0.16	7240	3.37
Viruses	214602	210799	98.22	15	0.01	22	0.01	447	0.21	3319	1.55
Fungi_RefSeq_release	214602	208100	96.97	111	0.05	93	0.04	443	0.21	5855	2.73
Coral	214602	210966	98.31	8	0.00	7	0.00	261	0.12	3360	1.57
Bird	214602	209698	97.71	107	0.05	60	0.03	603	0.28	4134	1.93
Plant	214602	210867	98.26	12	0.01	3	0.00	331	0.15	3389	1.58

%Hit_no_genomes: 94.40
