#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	36441	34980	95.99	42	0.12	15	0.04	51	0.14	1353	3.71
Ecoli	36441	36436	99.98	0	0.00	0	0.00	2	0.01	3	0.01
PhiX	36441	36441	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	36441	36431	99.97	0	0.00	0	0.00	0	0.00	10	0.03
Vectors	36441	36391	99.86	0	0.00	0	0.00	2	0.01	48	0.13
Bacteria_24k	36441	33852	92.90	154	0.42	697	1.91	75	0.21	1663	4.56
Protists_1k	36441	34126	93.65	121	0.33	146	0.40	218	0.60	1830	5.02
Viruses	36441	35307	96.89	2	0.01	1	0.00	52	0.14	1079	2.96
Fungi_RefSeq_release	36441	34999	96.04	4	0.01	7	0.02	54	0.15	1377	3.78
Coral	36441	35269	96.78	0	0.00	0	0.00	39	0.11	1133	3.11
Bird	36441	35120	96.38	18	0.05	5	0.01	60	0.16	1238	3.40
Plant	36441	35293	96.85	2	0.01	1	0.00	45	0.12	1100	3.02

%Hit_no_genomes: 90.96
