#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	928199	909349	97.97	494	0.05	121	0.01	1379	0.15	16856	1.82
Ecoli	928199	928199	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	928199	928199	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	928199	928169	100.00	0	0.00	0	0.00	1	0.00	29	0.00
Vectors	928199	926596	99.82	2	0.00	0	0.00	63	0.01	1538	0.17
Bacteria_24k	928199	915723	98.66	316	0.03	557	0.06	969	0.10	10634	1.15
Protists_1k	928199	900381	97.00	1736	0.19	4241	0.46	656	0.07	21185	2.28
Viruses	928199	917919	98.90	23	0.00	9	0.00	1108	0.12	9140	0.98
Fungi_RefSeq_release	928199	909371	97.96	344	0.04	175	0.02	1640	0.18	16669	1.80
Coral	928199	917461	98.84	51	0.01	28	0.00	1007	0.11	9652	1.04
Bird	928199	913930	98.46	298	0.03	92	0.01	2093	0.23	11786	1.27
Plant	928199	916970	98.79	57	0.01	14	0.00	1286	0.14	9872	1.06

%Hit_no_genomes: 96.65
