#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	17267	16334	94.60	322	1.86	110	0.64	38	0.22	463	2.68
Ecoli	17267	17267	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	17267	17267	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	17267	17261	99.97	0	0.00	0	0.00	0	0.00	6	0.03
Vectors	17267	17253	99.92	0	0.00	0	0.00	0	0.00	14	0.08
Bacteria_24k	17267	16392	94.93	117	0.68	276	1.60	43	0.25	439	2.54
Protists_1k	17267	16366	94.79	49	0.28	76	0.44	119	0.69	657	3.80
Viruses	17267	17004	98.47	0	0.00	1	0.01	28	0.16	234	1.36
Fungi_RefSeq_release	17267	16784	97.20	10	0.06	3	0.02	63	0.36	407	2.36
Coral	17267	16990	98.39	0	0.00	1	0.01	24	0.14	252	1.46
Bird	17267	16901	97.88	10	0.06	0	0.00	55	0.32	301	1.74
Plant	17267	16985	98.37	2	0.01	0	0.00	38	0.22	242	1.40

%Hit_no_genomes: 89.78
