#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	244485	186111	76.11	35079	14.35	8769	3.59	477	0.20	14049	5.75
Ecoli	244485	244454	99.99	0	0.00	0	0.00	3	0.00	28	0.01
PhiX	244485	244485	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	244485	244456	99.99	0	0.00	0	0.00	1	0.00	28	0.01
Vectors	244485	244249	99.90	0	0.00	0	0.00	14	0.01	222	0.09
Bacteria_24k	244485	209339	85.62	7000	2.86	17795	7.28	1407	0.58	8944	3.66
Protists_1k	244485	221602	90.63	655	0.27	537	0.22	4906	2.01	16785	6.87
Viruses	244485	241864	98.93	3	0.00	0	0.00	714	0.29	1904	0.78
Fungi_RefSeq_release	244485	237770	97.26	84	0.03	20	0.01	2691	1.10	3920	1.60
Coral	244485	242067	99.02	8	0.00	1	0.00	226	0.09	2183	0.89
Bird	244485	241498	98.78	29	0.01	2	0.00	361	0.15	2595	1.06
Plant	244485	242501	99.20	8	0.00	3	0.00	227	0.09	1746	0.71

%Hit_no_genomes: 62.37
