#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	749562	734567	98.00	1116	0.15	307	0.04	1566	0.21	12006	1.60
Ecoli	749562	749540	100.00	0	0.00	0	0.00	3	0.00	19	0.00
PhiX	749562	749562	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	749562	749529	100.00	0	0.00	0	0.00	3	0.00	30	0.00
Vectors	749562	748916	99.91	1	0.00	0	0.00	77	0.01	568	0.08
Bacteria_24k	749562	718273	95.83	5414	0.72	10078	1.34	1480	0.20	14317	1.91
Protists_1k	749562	720476	96.12	2644	0.35	2761	0.37	4685	0.63	18996	2.53
Viruses	749562	742925	99.12	32	0.00	9	0.00	951	0.13	5645	0.75
Fungi_RefSeq_release	749562	734441	97.99	408	0.05	100	0.01	1806	0.24	12807	1.71
Coral	749562	741086	98.87	55	0.01	17	0.00	1002	0.13	7402	0.99
Bird	749562	738440	98.53	177	0.02	29	0.00	1659	0.22	9257	1.23
Plant	749562	741346	98.91	69	0.01	14	0.00	1363	0.18	6770	0.90

%Hit_no_genomes: 93.66
