#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	20069	19425	96.80	52	0.26	15	0.07	31	0.15	546	2.72
Ecoli	20069	20057	99.94	0	0.00	0	0.00	4	0.02	8	0.04
PhiX	20069	20069	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	20069	20065	99.99	0	0.00	0	0.00	1	0.00	3	0.01
Vectors	20069	20043	99.88	1	0.00	0	0.00	4	0.02	21	0.10
Bacteria_24k	20069	18984	94.60	175	0.87	288	1.44	39	0.19	583	2.90
Protists_1k	20069	19059	94.97	45	0.22	92	0.46	92	0.46	781	3.89
Viruses	20069	19676	98.04	4	0.02	6	0.03	48	0.24	335	1.67
Fungi_RefSeq_release	20069	19438	96.86	11	0.05	6	0.03	66	0.33	548	2.73
Coral	20069	19713	98.23	0	0.00	0	0.00	23	0.11	333	1.66
Bird	20069	19609	97.72	2	0.01	7	0.03	59	0.29	392	1.95
Plant	20069	19718	98.26	0	0.00	0	0.00	41	0.20	310	1.54

%Hit_no_genomes: 92.04
