#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	57992	54922	94.71	74	0.13	25	0.04	58	0.10	2913	5.02
Ecoli	57992	57980	99.98	0	0.00	0	0.00	2	0.00	10	0.02
PhiX	57992	57992	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	57992	57903	99.85	0	0.00	0	0.00	0	0.00	89	0.15
Vectors	57992	57827	99.71	0	0.00	0	0.00	5	0.01	160	0.28
Bacteria_24k	57992	49295	85.01	1055	1.82	2831	4.88	142	0.24	4669	8.05
Protists_1k	57992	52360	90.28	201	0.35	172	0.30	945	1.63	4314	7.44
Viruses	57992	55362	95.46	2	0.00	0	0.00	90	0.16	2538	4.38
Fungi_RefSeq_release	57992	54849	94.58	24	0.04	2	0.00	139	0.24	2978	5.14
Coral	57992	55322	95.40	4	0.01	1	0.00	78	0.13	2587	4.46
Bird	57992	55193	95.18	7	0.01	2	0.00	63	0.11	2727	4.70
Plant	57992	55366	95.47	0	0.00	1	0.00	68	0.12	2557	4.41

%Hit_no_genomes: 83.28
