#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	201416	196957	97.78	475	0.24	126	0.06	320	0.16	3538	1.76
Ecoli	201416	201415	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	201416	201416	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	201416	200599	99.59	0	0.00	0	0.00	1	0.00	816	0.41
Vectors	201416	200147	99.37	2	0.00	5	0.00	13	0.01	1249	0.62
Bacteria_24k	201416	197630	98.11	141	0.07	259	0.13	273	0.14	3113	1.55
Protists_1k	201416	194543	96.58	434	0.22	866	0.43	234	0.12	5339	2.65
Viruses	201416	198354	98.49	28	0.01	5	0.00	308	0.15	2721	1.35
Fungi_RefSeq_release	201416	196566	97.59	73	0.04	43	0.02	438	0.22	4296	2.13
Coral	201416	198947	98.77	13	0.01	6	0.00	202	0.10	2248	1.12
Bird	201416	198371	98.48	56	0.03	15	0.01	362	0.18	2612	1.30
Plant	201416	198949	98.77	12	0.01	4	0.00	265	0.13	2186	1.09

%Hit_no_genomes: 95.88
