#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	18932	18405	97.21	70	0.37	24	0.13	22	0.12	411	2.17
Ecoli	18932	18929	99.98	0	0.00	0	0.00	1	0.01	2	0.01
PhiX	18932	18932	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	18932	18927	99.97	0	0.00	0	0.00	0	0.00	5	0.03
Vectors	18932	18910	99.88	0	0.00	0	0.00	1	0.01	21	0.11
Bacteria_24k	18932	18061	95.40	137	0.72	274	1.45	30	0.16	430	2.27
Protists_1k	18932	18126	95.74	58	0.31	72	0.38	76	0.40	600	3.17
Viruses	18932	18652	98.51	1	0.01	1	0.01	32	0.17	246	1.30
Fungi_RefSeq_release	18932	18478	97.60	7	0.04	1	0.01	44	0.23	402	2.12
Coral	18932	18651	98.51	1	0.01	1	0.01	16	0.08	263	1.39
Bird	18932	18577	98.12	3	0.02	4	0.02	37	0.20	311	1.64
Plant	18932	18663	98.57	1	0.01	0	0.00	22	0.12	246	1.30

%Hit_no_genomes: 92.93
