#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	171889	166048	96.61	1159	0.67	316	0.18	235	0.14	4131	2.40
Ecoli	171889	171865	99.99	0	0.00	0	0.00	5	0.00	19	0.01
PhiX	171889	171889	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	171889	171861	99.98	0	0.00	0	0.00	1	0.00	27	0.02
Vectors	171889	171763	99.92	0	0.00	0	0.00	14	0.01	112	0.07
Bacteria_24k	171889	158467	92.19	2041	1.19	4720	2.75	316	0.18	6345	3.69
Protists_1k	171889	162451	94.51	915	0.53	509	0.30	1723	1.00	6291	3.66
Viruses	171889	168692	98.14	23	0.01	13	0.01	152	0.09	3009	1.75
Fungi_RefSeq_release	171889	167561	97.49	94	0.05	31	0.02	348	0.20	3855	2.24
Coral	171889	168609	98.09	4	0.00	3	0.00	150	0.09	3123	1.82
Bird	171889	168226	97.88	42	0.02	4	0.00	194	0.11	3423	1.99
Plant	171889	168700	98.14	10	0.01	8	0.00	147	0.09	3024	1.76

%Hit_no_genomes: 89.51
