#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4230	4042	95.56	13	0.31	0	0.00	4	0.09	171	4.04
Ecoli	4230	4229	99.98	0	0.00	0	0.00	1	0.02	0	0.00
PhiX	4230	4230	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4230	4228	99.95	0	0.00	0	0.00	0	0.00	2	0.05
Vectors	4230	4222	99.81	0	0.00	0	0.00	1	0.02	7	0.17
Bacteria_24k	4230	3600	85.10	120	2.84	200	4.73	13	0.31	297	7.02
Protists_1k	4230	3839	90.76	29	0.69	17	0.40	67	1.58	278	6.57
Viruses	4230	4088	96.64	0	0.00	1	0.02	2	0.05	139	3.29
Fungi_RefSeq_release	4230	4046	95.65	2	0.05	0	0.00	12	0.28	170	4.02
Coral	4230	4077	96.39	0	0.00	0	0.00	4	0.09	149	3.52
Bird	4230	4067	96.15	2	0.05	0	0.00	4	0.09	157	3.71
Plant	4230	4086	96.60	0	0.00	0	0.00	1	0.02	143	3.38

%Hit_no_genomes: 82.70
