#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	243756	238420	97.81	159	0.07	52	0.02	360	0.15	4765	1.95
Ecoli	243756	243755	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	243756	243756	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	243756	243745	100.00	0	0.00	0	0.00	1	0.00	10	0.00
Vectors	243756	243541	99.92	0	0.00	0	0.00	9	0.00	206	0.08
Bacteria_24k	243756	239574	98.28	243	0.10	429	0.18	325	0.13	3185	1.31
Protists_1k	243756	235639	96.67	520	0.21	1271	0.52	264	0.11	6062	2.49
Viruses	243756	240822	98.80	9	0.00	4	0.00	467	0.19	2454	1.01
Fungi_RefSeq_release	243756	238290	97.75	116	0.05	75	0.03	528	0.22	4747	1.95
Coral	243756	240738	98.77	11	0.00	4	0.00	254	0.10	2749	1.13
Bird	243756	239808	98.39	79	0.03	27	0.01	643	0.26	3199	1.31
Plant	243756	240944	98.84	17	0.01	1	0.00	318	0.13	2476	1.02

%Hit_no_genomes: 96.09
