#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	289640	281361	97.14	409	0.14	107	0.04	499	0.17	7264	2.51
Ecoli	289640	289556	99.97	0	0.00	0	0.00	24	0.01	60	0.02
PhiX	289640	289640	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	289640	289628	100.00	0	0.00	0	0.00	2	0.00	10	0.00
Vectors	289640	289272	99.87	0	0.00	0	0.00	29	0.01	339	0.12
Bacteria_24k	289640	278269	96.07	1204	0.42	2673	0.92	479	0.17	7015	2.42
Protists_1k	289640	276392	95.42	741	0.26	1425	0.49	897	0.31	10185	3.52
Viruses	289640	284468	98.22	72	0.02	93	0.03	692	0.24	4315	1.49
Fungi_RefSeq_release	289640	280883	96.98	159	0.05	121	0.04	658	0.23	7819	2.70
Coral	289640	284816	98.33	19	0.01	3	0.00	324	0.11	4478	1.55
Bird	289640	283157	97.76	118	0.04	64	0.02	722	0.25	5579	1.93
Plant	289640	284780	98.33	10	0.00	3	0.00	408	0.14	4439	1.53

%Hit_no_genomes: 93.59
