#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	27293	26683	97.76	22	0.08	7	0.03	50	0.18	531	1.95
Ecoli	27293	27293	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	27293	27293	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	27293	27292	100.00	0	0.00	0	0.00	1	0.00	0	0.00
Vectors	27293	27248	99.83	0	0.00	0	0.00	2	0.01	43	0.16
Bacteria_24k	27293	26862	98.42	14	0.05	21	0.08	34	0.12	362	1.33
Protists_1k	27293	26390	96.69	60	0.22	137	0.50	30	0.11	676	2.48
Viruses	27293	26977	98.85	0	0.00	1	0.00	41	0.15	274	1.00
Fungi_RefSeq_release	27293	26688	97.77	10	0.04	7	0.03	54	0.20	534	1.96
Coral	27293	26932	98.68	3	0.01	1	0.00	37	0.14	320	1.17
Bird	27293	26839	98.34	6	0.02	2	0.01	63	0.23	383	1.40
Plant	27293	26953	98.75	3	0.01	0	0.00	40	0.15	297	1.09

%Hit_no_genomes: 96.24
