#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1137118	1103482	97.04	1915	0.17	467	0.04	1240	0.11	30014	2.64
Ecoli	1137118	1136952	99.99	0	0.00	0	0.00	31	0.00	135	0.01
PhiX	1137118	1137118	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1137118	1136613	99.96	0	0.00	0	0.00	11	0.00	494	0.04
Vectors	1137118	1135597	99.86	0	0.00	0	0.00	69	0.01	1452	0.13
Bacteria_24k	1137118	1013991	89.17	21746	1.91	39342	3.46	3054	0.27	58985	5.19
Protists_1k	1137118	1059483	93.17	4620	0.41	3388	0.30	16633	1.46	52994	4.66
Viruses	1137118	1112177	97.81	46	0.00	29	0.00	1132	0.10	23734	2.09
Fungi_RefSeq_release	1137118	1103191	97.01	844	0.07	201	0.02	2111	0.19	30771	2.71
Coral	1137118	1111314	97.73	44	0.00	24	0.00	979	0.09	24757	2.18
Bird	1137118	1108591	97.49	199	0.02	40	0.00	1318	0.12	26970	2.37
Plant	1137118	1111534	97.75	47	0.00	11	0.00	1124	0.10	24402	2.15

%Hit_no_genomes: 87.39
