#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	684936	670813	97.94	398	0.06	144	0.02	1033	0.15	12548	1.83
Ecoli	684936	684936	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	684936	684936	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	684936	684921	100.00	0	0.00	0	0.00	0	0.00	15	0.00
Vectors	684936	684390	99.92	0	0.00	1	0.00	47	0.01	498	0.07
Bacteria_24k	684936	675415	98.61	282	0.04	446	0.07	780	0.11	8013	1.17
Protists_1k	684936	664009	96.94	1411	0.21	3235	0.47	528	0.08	15753	2.30
Viruses	684936	677182	98.87	17	0.00	8	0.00	1142	0.17	6587	0.96
Fungi_RefSeq_release	684936	670983	97.96	277	0.04	219	0.03	1285	0.19	12172	1.78
Coral	684936	677396	98.91	33	0.00	14	0.00	758	0.11	6735	0.98
Bird	684936	674724	98.51	294	0.04	71	0.01	2044	0.30	7803	1.14
Plant	684936	677591	98.92	36	0.01	7	0.00	947	0.14	6355	0.93

%Hit_no_genomes: 96.54
