#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.99586	0.00228	0.00000	0.00000	0.00000	0.00186
2	0.99498	0.00316	0.00000	0.00000	0.00000	0.00186
3	0.99558	0.00260	0.00000	0.00000	0.00000	0.00181
4	0.99591	0.00232	0.00000	0.00005	0.00005	0.00167
5	0.99628	0.00205	0.00000	0.00000	0.00000	0.00167
6	0.99633	0.00200	0.00005	0.00005	0.00000	0.00163
7	0.99642	0.00186	0.00000	0.00009	0.00000	0.00163
8	0.99633	0.00200	0.00014	0.00005	0.00000	0.00163
9	0.99633	0.00200	0.00000	0.00005	0.00000	0.00163
10	0.99637	0.00200	0.00005	0.00005	0.00000	0.00158
11	0.99558	0.00288	0.00019	0.00005	0.00000	0.00149
12	0.99642	0.00209	0.00009	0.00000	0.00000	0.00149
13	0.99600	0.00242	0.00000	0.00009	0.00000	0.00149
14	0.99586	0.00251	0.00000	0.00014	0.00000	0.00149
15	0.99661	0.00186	0.00000	0.00009	0.00000	0.00144
16	0.99605	0.00251	0.00000	0.00009	0.00000	0.00135
17	0.99665	0.00200	0.00005	0.00000	0.00000	0.00135
18	0.99656	0.00214	0.00009	0.00000	0.00000	0.00130
19	0.99707	0.00167	0.00009	0.00000	0.00000	0.00125
20	0.99716	0.00158	0.00000	0.00000	0.00000	0.00125
21	0.99684	0.00191	0.00005	0.00005	0.00000	0.00121
22	0.99730	0.00153	0.00005	0.00000	0.00000	0.00116
23	0.99712	0.00181	0.00014	0.00000	0.00000	0.00107
24	0.99721	0.00172	0.00009	0.00000	0.00000	0.00107
25	0.99721	0.00167	0.00000	0.00005	0.00000	0.00107
26	0.99703	0.00186	0.00000	0.00005	0.00000	0.00107
27	0.99740	0.00149	0.00009	0.00005	0.00000	0.00107
28	0.99716	0.00172	0.00000	0.00005	0.00000	0.00107
29	0.99740	0.00158	0.00005	0.00005	0.00000	0.00098
30	0.99763	0.00144	0.00000	0.00005	0.00000	0.00088
31	0.99795	0.00121	0.00005	0.00005	0.00000	0.00079
32	0.99754	0.00163	0.00000	0.00005	0.00000	0.00079
33	0.99740	0.00181	0.00000	0.00005	0.00000	0.00074
34	0.99721	0.00209	0.00005	0.00005	0.00000	0.00065
35	0.99744	0.00186	0.00005	0.00005	0.00000	0.00065
36	0.99814	0.00116	0.00005	0.00005	0.00000	0.00065
37	0.99758	0.00177	0.00009	0.00009	0.00000	0.00056
38	0.99716	0.00223	0.00000	0.00005	0.00000	0.00056
39	0.99739	0.00205	0.00000	0.00005	0.00000	0.00051
40	0.99749	0.00209	0.00005	0.00005	0.00000	0.00037
41	0.99749	0.00209	0.00000	0.00005	0.00000	0.00037
42	0.99772	0.00186	0.00000	0.00005	0.00000	0.00037
43	0.99767	0.00191	0.00000	0.00005	0.00000	0.00037
44	0.99814	0.00144	0.00005	0.00005	0.00000	0.00037
45	0.99800	0.00158	0.00000	0.00005	0.00000	0.00037
46	0.99772	0.00186	0.00000	0.00005	0.00000	0.00037
47	0.99823	0.00140	0.00000	0.00005	0.00000	0.00033
48	0.99795	0.00172	0.00009	0.00000	0.00000	0.00033
49	0.99814	0.00154	0.00000	0.00000	0.00000	0.00033
50	0.99832	0.00144	0.00000	0.00000	0.00000	0.00023
51	0.99814	0.00172	0.00000	0.00000	0.00000	0.00014
52	0.99804	0.00182	0.00005	0.00000	0.00000	0.00014
53	0.99860	0.00135	0.00005	0.00000	0.00000	0.00005
54	0.99818	0.00173	0.00005	0.00005	0.00000	0.00005
55	0.99832	0.00163	0.00014	0.00000	0.00000	0.00005
56	0.99837	0.00159	0.00000	0.00000	0.00000	0.00005
57	0.99809	0.00191	0.00000	0.00000	0.00000	0.00000
58	0.99790	0.00210	0.00000	0.00000	0.00000	0.00000
59	0.99809	0.00191	0.00000	0.00000	0.00000	0.00000
60	0.99846	0.00154	0.00000	0.00000	0.00000	0.00000
61	0.99809	0.00191	0.00000	0.00000	0.00000	0.00000
