#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	25385650	24333467	95.86	33725	0.13	8469	0.03	115514	0.46	894475	3.52
Ecoli	25385650	25385088	100.00	0	0.00	0	0.00	158	0.00	404	0.00
PhiX	25385650	25385650	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	25385650	25380811	99.98	1	0.00	12	0.00	477	0.00	4349	0.02
Vectors	25385650	25251109	99.47	358	0.00	100	0.00	8346	0.03	125737	0.50
Bacteria_24k	25385650	24407298	96.14	100995	0.40	136287	0.54	74580	0.29	666490	2.63
Protists_1k	25385650	23692070	93.32	141724	0.56	235737	0.93	97786	0.39	1218333	4.80
Viruses	25385650	24886907	98.03	1698	0.01	409	0.00	52146	0.21	444490	1.75
Fungi_RefSeq_release	25385650	24283732	95.65	27071	0.11	8236	0.03	123168	0.49	943443	3.72
Coral	25385650	24731973	97.43	3774	0.01	1242	0.00	88069	0.35	560592	2.21
Bird	25385650	24544913	96.69	15219	0.06	4718	0.02	110134	0.43	710666	2.80
Plant	25385650	24772343	97.58	4084	0.02	780	0.00	73882	0.29	534561	2.11

%Hit_no_genomes: 91.78
