#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	13703159	13434452	98.04	10251	0.07	2896	0.02	29552	0.22	226008	1.65
Ecoli	13703159	13703105	100.00	0	0.00	0	0.00	22	0.00	32	0.00
PhiX	13703159	13703159	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	13703159	13703158	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	13703159	13685618	99.87	7	0.00	0	0.00	391	0.00	17143	0.13
Bacteria_24k	13703159	13502526	98.54	12483	0.09	18371	0.13	15598	0.11	154181	1.13
Protists_1k	13703159	13267305	96.82	38960	0.28	76153	0.56	20082	0.15	300659	2.19
Viruses	13703159	13571617	99.04	307	0.00	129	0.00	12476	0.09	118630	0.87
Fungi_RefSeq_release	13703159	13431509	98.03	7143	0.05	1961	0.01	30753	0.22	231793	1.69
Coral	13703159	13531350	98.75	1506	0.01	371	0.00	20722	0.15	149210	1.09
Bird	13703159	13492432	98.47	6071	0.04	1643	0.01	28361	0.21	174652	1.27
Plant	13703159	13555892	98.93	1330	0.01	271	0.00	18388	0.13	127278	0.93

%Hit_no_genomes: 96.26
