Sample	Unique Reads	Duplicate Reads
Sob-APnd_001-Ex1-1A-lcwgs-1-T.1	979600.0	268068.0
Sob-APnd_001-Ex1-1A-lcwgs-1-T.2	1001688.0	245980.0
Sob-APnd_002-Ex1-2A-lcwgs-1-T.1	239962.0	53873.0
Sob-APnd_002-Ex1-2A-lcwgs-1-T.2	246752.0	47083.0
Sob-APnd_003-Ex1-3A-lcwgs-1-T.1	594901.0	26377.0
Sob-APnd_003-Ex1-3A-lcwgs-1-T.2	598870.0	22408.0
Sob-APnd_004-Ex1-4A-lcwgs-1-T.1	625203.0	133469.0
Sob-APnd_004-Ex1-4A-lcwgs-1-T.2	637773.0	120899.0
Sob-APnd_005-Ex1-5A-lcwgs-1-T.1	132576.0	23952.0
Sob-APnd_005-Ex1-5A-lcwgs-1-T.2	134779.0	21749.0
Sob-APnd_006-Ex1-6A-lcwgs-1-T.1	5477637.0	1866604.0
Sob-APnd_006-Ex1-6A-lcwgs-1-T.2	5592258.0	1751983.0
Sob-APnd_007-Ex1-7A-lcwgs-1-T.1	9670285.0	2604708.0
Sob-APnd_007-Ex1-7A-lcwgs-1-T.2	9860945.0	2414048.0
Sob-APnd_008-Ex1-8A-lcwgs-1-T.1	343750.0	31591.0
Sob-APnd_008-Ex1-8A-lcwgs-1-T.2	347153.0	28188.0
Sob-APnd_009-Ex1-9A-lcwgs-1-T.1	251014.0	25850.0
Sob-APnd_009-Ex1-9A-lcwgs-1-T.2	253331.0	23533.0
Sob-APnd_010-Ex1-10A-lcwgs-1-T.1	9970408.0	1466832.0
Sob-APnd_010-Ex1-10A-lcwgs-1-T.2	10056170.0	1381070.0
Sob-APnd_011-Ex1-11A-lcwgs-1-T.1	281228.0	27870.0
Sob-APnd_011-Ex1-11A-lcwgs-1-T.2	283272.0	25826.0
Sob-APnd_012-Ex1-12A-lcwgs-1-T.1	697862.0	85265.0
Sob-APnd_012-Ex1-12A-lcwgs-1-T.2	704055.0	79072.0
Sob-APnd_013-Ex1-1B-lcwgs-1-T.1	1758307.0	282552.0
Sob-APnd_013-Ex1-1B-lcwgs-1-T.2	1775839.0	265020.0
Sob-APnd_014-Ex1-2B-lcwgs-1-T.1	3185954.0	506968.0
Sob-APnd_014-Ex1-2B-lcwgs-1-T.2	3212200.0	480722.0
Sob-APnd_015-Ex1-3B-lcwgs-1-T.1	1169714.0	152263.0
Sob-APnd_015-Ex1-3B-lcwgs-1-T.2	1180171.0	141806.0
Sob-APnd_016-Ex1-4B-lcwgs-1-T.1	5456508.0	942924.0
Sob-APnd_016-Ex1-4B-lcwgs-1-T.2	5499133.0	900299.0
Sob-APnd_017-Ex1-5B-lcwgs-1-T.1	276397.0	46172.0
Sob-APnd_017-Ex1-5B-lcwgs-1-T.2	279022.0	43547.0
Sob-APnd_018-Ex1-6B-lcwgs-1-T.1	417951.0	46017.0
Sob-APnd_018-Ex1-6B-lcwgs-1-T.2	422377.0	41591.0
Sob-APnd_019-Ex1-7B-lcwgs-1-T.1	706951.0	111497.0
Sob-APnd_019-Ex1-7B-lcwgs-1-T.2	715042.0	103406.0
Sob-APnd_020-Ex1-8B-lcwgs-1-T.1	5113030.0	1035251.0
Sob-APnd_020-Ex1-8B-lcwgs-1-T.2	5164167.0	984114.0
Sob-APnd_021-Ex1-9B-lcwgs-1-T.1	2107316.0	712120.0
Sob-APnd_021-Ex1-9B-lcwgs-1-T.2	2142937.0	676499.0
Sob-APnd_022-Ex1-10B-lcwgs-1-T.1	426766.0	63661.0
Sob-APnd_022-Ex1-10B-lcwgs-1-T.2	431863.0	58564.0
Sob-APnd_023-Ex1-11B-lcwgs-1-T.1	100784.0	5979.0
Sob-APnd_023-Ex1-11B-lcwgs-1-T.2	101269.0	5494.0
Sob-APnd_024-Ex1-12B-lcwgs-1-T.1	1706554.0	383232.0
Sob-APnd_024-Ex1-12B-lcwgs-1-T.2	1729181.0	360605.0
Sob-APnd_025-Ex1-1C-lcwgs-1-T.1	2567463.0	488781.0
Sob-APnd_025-Ex1-1C-lcwgs-1-T.2	2599291.0	456953.0
Sob-APnd_026-Ex1-2C-lcwgs-1-T.1	94569.0	6944.0
Sob-APnd_026-Ex1-2C-lcwgs-1-T.2	95348.0	6165.0
Sob-APnd_027-Ex1-3C-lcwgs-1-T.1	1861782.0	275530.0
Sob-APnd_027-Ex1-3C-lcwgs-1-T.2	1879717.0	257595.0
