# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	132	246
+	157	136
+	173	80
+	126	279
+	73	473
+	83	477
+	89	535
+	150	167
+	161	124
+	105	407
+	90	513
+	131	297
+	45	179
+	97	456
+	101	470
+	113	358
+	92	504
+	60	326
+	78	490
+	80	473
+	61	299
+	62	294
+	102	413
+	93	481
+	125	276
+	65	345
+	124	321
+	144	198
+	141	204
+	155	131
+	115	396
+	87	452
+	52	223
+	71	460
+	77	454
+	107	432
+	84	490
+	96	480
+	63	298
+	127	308
+	118	370
+	95	499
+	110	383
+	72	479
+	175	94
+	99	460
+	145	191
+	43	142
+	47	154
+	98	482
+	116	365
+	76	456
+	103	458
+	39	129
+	189	36
+	114	337
+	68	417
+	59	289
+	50	215
+	54	250
+	143	186
+	75	489
+	119	347
+	108	428
+	134	249
+	142	222
+	104	402
+	120	372
+	121	314
+	85	504
+	67	411
+	100	425
+	158	154
+	164	113
+	55	223
+	70	463
+	208	22
+	79	474
+	82	471
+	86	527
+	154	155
+	148	178
+	188	53
+	64	345
+	156	132
+	195	46
+	213	27
+	106	421
+	66	356
+	136	243
+	146	165
+	81	509
+	140	216
+	109	373
+	117	343
+	128	282
+	129	286
+	38	100
+	29	13
+	169	82
+	166	119
+	255	5
+	194	50
+	69	438
+	139	194
+	58	241
+	135	240
+	94	498
+	185	56
+	49	193
+	111	405
+	178	75
+	235	9
+	91	501
+	123	291
+	177	78
+	152	165
+	137	227
+	165	122
+	205	17
+	51	224
+	37	89
+	122	327
+	211	22
+	215	15
+	202	33
+	88	532
+	130	289
+	147	165
+	48	195
+	219	17
+	41	111
+	44	138
+	204	27
+	200	34
+	231	10
+	220	19
+	149	150
+	225	15
+	172	87
+	56	255
+	196	32
+	233	5
+	162	111
+	34	57
+	247	10
+	236	6
+	190	60
+	201	37
+	181	57
+	222	14
+	36	74
+	138	231
+	206	39
+	112	373
+	133	258
+	151	143
+	180	76
+	31	29
+	232	8
+	53	217
+	183	74
+	74	462
+	163	109
+	229	12
+	46	186
+	170	90
+	210	25
+	153	152
+	32	30
+	186	58
+	30	36
+	57	257
+	197	37
+	159	110
+	171	99
+	227	12
+	168	90
+	182	75
+	230	11
+	26	4
+	184	59
+	179	73
+	160	132
+	35	53
+	192	33
+	193	37
+	237	12
+	42	153
+	214	15
+	191	42
+	33	45
+	198	38
+	167	100
+	216	21
+	228	9
+	40	110
+	174	89
+	199	31
+	176	68
+	187	52
+	218	14
+	253	4
+	240	8
+	238	7
+	212	17
+	244	5
+	224	12
+	209	27
+	207	35
+	243	5
+	248	5
+	257	2
+	242	6
+	217	16
+	258	6
+	25	6
+	223	9
+	203	34
+	239	10
+	254	6
+	28	12
+	221	17
+	226	15
+	27	8
+	250	5
+	252	6
+	249	4
+	241	10
+	259	2
+	256	4
+	251	6
+	234	5
+	245	3
+	246	2
-	88	539
-	99	452
-	65	401
-	50	210
-	151	161
-	139	210
-	89	526
-	141	220
-	76	487
-	136	233
-	74	485
-	80	521
-	142	218
-	106	414
-	132	254
-	58	255
-	101	454
-	77	510
-	133	285
-	251	6
-	119	360
-	159	131
-	67	400
-	66	386
-	191	55
-	83	465
-	100	478
-	84	530
-	108	370
-	105	426
-	90	451
-	114	363
-	87	528
-	147	192
-	104	455
-	69	421
-	116	370
-	75	481
-	103	439
-	107	396
-	113	360
-	115	373
-	61	283
-	124	309
-	117	396
-	79	513
-	91	491
-	183	61
-	128	294
-	71	468
-	182	68
-	176	80
-	43	179
-	155	170
-	92	474
-	120	334
-	51	207
-	48	186
-	181	68
-	95	449
-	39	117
-	78	515
-	145	186
-	140	237
-	130	266
-	102	418
-	122	311
-	138	235
-	94	486
-	62	314
-	168	92
-	73	468
-	153	147
-	126	317
-	98	462
-	70	454
-	148	185
-	135	272
-	59	276
-	144	210
-	143	199
-	127	291
-	109	412
-	97	505
-	110	402
-	179	71
-	121	306
-	64	332
-	93	487
-	188	41
-	125	287
