# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	112	75
+	201	106
+	253	118
+	258	105
+	127	88
+	219	113
+	126	111
+	188	128
+	181	114
+	146	113
+	232	96
+	161	131
+	92	57
+	168	132
+	138	90
+	122	82
+	230	121
+	151	111
+	207	116
+	170	144
+	202	120
+	198	128
+	192	120
+	255	102
+	97	67
+	214	116
+	150	118
+	160	108
+	108	95
+	182	124
+	226	108
+	190	118
+	144	97
+	197	115
+	184	118
+	55	10
+	215	114
+	115	75
+	110	79
+	94	51
+	111	68
+	241	88
+	204	117
+	152	108
+	251	94
+	231	106
+	180	119
+	179	114
+	246	98
+	218	126
+	175	111
+	186	123
+	140	107
+	245	104
+	77	41
+	233	111
+	238	97
+	195	101
+	173	117
+	209	123
+	149	121
+	125	117
+	141	118
+	159	123
+	250	96
+	257	84
+	106	73
+	248	114
+	121	90
+	98	56
+	136	76
+	193	110
+	210	100
+	178	126
+	96	68
+	87	47
+	200	128
+	148	129
+	99	52
+	104	74
+	240	103
+	223	108
+	154	104
+	244	120
+	58	9
+	252	115
+	133	127
+	109	87
+	114	84
+	71	26
+	118	87
+	254	87
+	85	39
+	259	80
+	177	120
+	107	78
+	228	82
+	243	97
+	183	112
+	137	90
+	234	95
+	221	118
+	169	115
+	249	95
+	123	94
+	164	132
+	166	130
+	211	117
+	217	122
+	203	105
+	116	86
+	80	43
+	132	107
+	206	121
+	224	112
+	155	117
+	157	121
+	222	112
+	174	130
+	100	59
+	135	106
+	145	117
+	101	71
+	147	106
+	220	122
+	225	105
+	139	113
+	236	99
+	237	89
+	119	114
+	82	35
+	74	30
+	227	109
+	235	108
+	239	80
+	216	95
+	124	98
+	95	58
+	176	106
+	117	78
+	189	118
+	185	124
+	129	104
+	172	102
+	88	57
+	162	95
+	91	59
+	105	60
+	131	111
+	143	108
+	187	113
+	205	107
+	153	101
+	158	119
+	73	32
+	165	98
+	256	97
+	163	105
+	213	115
+	142	137
+	212	109
+	81	39
+	130	98
+	242	101
+	128	90
+	59	12
+	113	96
+	208	104
+	89	44
+	76	34
+	103	71
+	199	109
+	90	56
+	102	59
+	196	102
+	156	118
+	134	102
+	72	37
+	247	101
+	120	84
+	171	130
+	229	97
+	68	24
+	194	101
+	191	98
+	93	53
+	62	14
+	86	40
+	167	107
+	69	25
+	65	16
+	63	20
+	75	17
+	53	7
+	79	33
+	78	42
+	60	17
+	67	15
+	84	41
+	83	43
+	66	16
+	70	19
+	54	4
+	64	14
+	262	1
+	57	10
+	50	6
+	49	4
+	41	1
+	52	4
+	32	1
+	51	4
+	260	2
+	61	11
+	44	2
+	56	5
+	39	4
+	47	4
+	36	1
+	46	1
+	43	2
+	48	1
+	45	2
+	38	1
+	30	1
+	42	2
-	218	105
-	175	116
-	139	115
-	223	102
-	166	103
-	219	114
-	107	72
-	186	148
-	62	9
-	169	131
-	142	124
-	208	105
-	184	137
-	101	65
-	108	61
-	204	107
-	83	43
-	141	107
-	77	38
-	121	92
-	119	78
-	168	117
-	252	100
-	185	130
-	233	108
-	226	102
-	81	47
-	104	87
-	217	139
-	236	85
-	241	95
-	147	125
-	234	98
-	157	112
-	170	113
-	196	133
-	136	107
-	240	96
-	201	107
-	154	99
-	246	93
-	93	51
-	167	119
-	195	98
-	183	117
-	172	113
-	161	118
-	90	48
-	200	107
-	109	82
-	126	97
-	206	120
-	100	53
