pos	5pC>T
1	0.0269011898603207
2	0.036117381489842
3	0.0253929866989117
4	0.0268456375838926
5	0.0149466192170819
6	0.0173192771084337
7	0.0190058479532164
8	0.0169741697416974
9	0.016865776528461
10	0.0215934475055845
11	0.0160278745644599
12	0.0154258886653253
13	0.0177556818181818
14	0.016597510373444
15	0.0153172866520788
16	0.0145631067961165
17	0.0111498257839721
18	0.0193591455273698
19	0.0155697098372258
20	0.0103550295857988
21	0.0187793427230047
22	0.0144230769230769
23	0.0160349854227405
24	0.016865776528461
25	0.0118632240055827
