pos	3pG>A
1	0.0295264623955432
2	0.0347694633408919
3	0.0222081218274112
4	0.0221914008321775
5	0.0130624092888244
6	0.0155786350148368
7	0.0206794682422452
8	0.0172661870503597
9	0.0206699928724163
10	0.0179775280898876
11	0.0182841068917018
12	0.014945652173913
13	0.0206489675516224
14	0.0170333569907736
15	0.0164285714285714
16	0.0141342756183746
17	0.0131944444444444
18	0.0145530145530146
19	0.015625
20	0.0129589632829374
21	0.0188415910676902
22	0.0148619957537155
23	0.0154639175257732
24	0.0172890733056708
25	0.0084328882642305
