Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Lva-APnd_001-Ex1-9D-lcwgs-1-1.1	Lva-APnd_001-Ex1-9D-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5505.0	0.0	150.0	43.0	97.9654859218892	150.0	pass	pass	fail	pass	pass	pass	pass	pass	pass	fail	fail
Lva-APnd_001-Ex1-9D-lcwgs-1-1.2	Lva-APnd_001-Ex1-9D-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5505.0	0.0	150.0	43.0	98.21980018165304	150.0	pass	warn	fail	pass	warn	warn	pass	pass	pass	fail	fail
Lva-APnd_002-Ex1-9E-lcwgs-1-1.1	Lva-APnd_002-Ex1-9E-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2334.0	0.0	150.0	43.0	98.2433590402742	150.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	fail	fail
Lva-APnd_002-Ex1-9E-lcwgs-1-1.2	Lva-APnd_002-Ex1-9E-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2334.0	0.0	150.0	43.0	98.45758354755783	150.0	pass	warn	fail	pass	warn	pass	pass	pass	pass	fail	fail
Lva-APnd_003-Ex1-9F-lcwgs-1-1.1	Lva-APnd_003-Ex1-9F-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1738.0	0.0	150.0	43.0	98.15880322209436	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
Lva-APnd_003-Ex1-9F-lcwgs-1-1.2	Lva-APnd_003-Ex1-9F-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1738.0	0.0	150.0	43.0	98.38895281933256	150.0	pass	warn	fail	pass	warn	warn	pass	pass	pass	fail	fail
Lva-APnd_004-Ex1-9G-lcwgs-1-1.1	Lva-APnd_004-Ex1-9G-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4194.0	0.0	150.0	43.0	98.18788745827372	150.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	fail	fail
Lva-APnd_004-Ex1-9G-lcwgs-1-1.2	Lva-APnd_004-Ex1-9G-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4194.0	0.0	150.0	43.0	98.3309489747258	150.0	pass	warn	fail	pass	warn	pass	pass	pass	pass	warn	fail
Lva-APnd_005-Ex1-9H-lcwgs-1-1.1	Lva-APnd_005-Ex1-9H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3296.0	0.0	150.0	43.0	97.99757281553399	150.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	fail	fail
Lva-APnd_005-Ex1-9H-lcwgs-1-1.2	Lva-APnd_005-Ex1-9H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3296.0	0.0	150.0	43.0	98.3616504854369	150.0	pass	warn	fail	pass	warn	warn	pass	pass	pass	warn	fail
Lva-APnd_006-Ex1-10A-lcwgs-1-1.1	Lva-APnd_006-Ex1-10A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9667.0	0.0	150.0	42.0	98.96555291196856	150.0	pass	pass	fail	pass	pass	pass	pass	pass	pass	warn	fail
Lva-APnd_006-Ex1-10A-lcwgs-1-1.2	Lva-APnd_006-Ex1-10A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9667.0	0.0	150.0	43.0	99.04830867901107	150.0	pass	warn	fail	pass	warn	pass	pass	pass	pass	warn	fail
Lva-APnd_007-Ex1-10B-lcwgs-1-1.1	Lva-APnd_007-Ex1-10B-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2066.0	0.0	150.0	42.0	98.54791868344628	150.0	pass	pass	fail	pass	pass	pass	pass	pass	pass	warn	fail
Lva-APnd_007-Ex1-10B-lcwgs-1-1.2	Lva-APnd_007-Ex1-10B-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2066.0	0.0	150.0	43.0	98.74152952565343	150.0	pass	warn	fail	pass	warn	pass	pass	pass	pass	warn	fail
Lva-APnd_008-Ex1-10C-lcwgs-1-1.1	Lva-APnd_008-Ex1-10C-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2156.0	0.0	150.0	42.0	98.60853432282003	150.0	pass	pass	fail	pass	pass	pass	pass	pass	pass	warn	fail
Lva-APnd_008-Ex1-10C-lcwgs-1-1.2	Lva-APnd_008-Ex1-10C-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2156.0	0.0	150.0	43.0	98.7012987012987	150.0	pass	warn	fail	pass	warn	pass	pass	pass	pass	warn	fail
Lva-APnd_009-Ex1-10D-lcwgs-1-1.1	Lva-APnd_009-Ex1-10D-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3571.0	0.0	150.0	42.0	98.40380845701485	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	warn	fail
Lva-APnd_009-Ex1-10D-lcwgs-1-1.2	Lva-APnd_009-Ex1-10D-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3571.0	0.0	150.0	43.0	98.68384206104733	150.0	pass	warn	fail	pass	warn	pass	pass	pass	pass	warn	fail
Lva-APnd_010-Ex1-10E-lcwgs-1-1.1	Lva-APnd_010-Ex1-10E-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1409.0	0.0	150.0	42.0	98.86444286728177	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	warn	fail
Lva-APnd_010-Ex1-10E-lcwgs-1-1.2	Lva-APnd_010-Ex1-10E-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1409.0	0.0	150.0	43.0	99.00638750887154	150.0	pass	warn	fail	pass	warn	warn	pass	pass	pass	warn	fail
Lva-APnd_011-Ex1-10F-lcwgs-1-1.1	Lva-APnd_011-Ex1-10F-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1129.0	0.0	150.0	42.0	98.40566873339239	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
Lva-APnd_011-Ex1-10F-lcwgs-1-1.2	Lva-APnd_011-Ex1-10F-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1129.0	0.0	150.0	43.0	98.31709477413641	150.0	pass	warn	fail	pass	warn	warn	pass	pass	pass	warn	fail
Lva-APnd_012-Ex1-10G-lcwgs-1-1.1	Lva-APnd_012-Ex1-10G-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2658.0	0.0	150.0	42.0	98.57035364936041	150.0	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	fail
Lva-APnd_012-Ex1-10G-lcwgs-1-1.2	Lva-APnd_012-Ex1-10G-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2658.0	0.0	150.0	43.0	98.79608728367192	150.0	pass	warn	fail	pass	warn	pass	pass	pass	pass	warn	fail
Lva-APnd_013-Ex1-10H-lcwgs-1-1.1	Lva-APnd_013-Ex1-10H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1967.0	0.0	150.0	42.0	98.11896288764616	150.0	pass	pass	fail	pass	pass	pass	pass	pass	pass	warn	fail
