Sample	Unique Reads	Duplicate Reads
Lva-APnd_001-Ex1-9D-lcwgs-1-1.1	5394.0	111.0
Lva-APnd_001-Ex1-9D-lcwgs-1-1.2	5407.0	98.0
Lva-APnd_002-Ex1-9E-lcwgs-1-1.1	2293.0	41.0
Lva-APnd_002-Ex1-9E-lcwgs-1-1.2	2298.0	36.0
Lva-APnd_003-Ex1-9F-lcwgs-1-1.1	1707.0	31.0
Lva-APnd_003-Ex1-9F-lcwgs-1-1.2	1710.0	28.0
Lva-APnd_004-Ex1-9G-lcwgs-1-1.1	4118.0	76.0
Lva-APnd_004-Ex1-9G-lcwgs-1-1.2	4125.0	69.0
Lva-APnd_005-Ex1-9H-lcwgs-1-1.1	3231.0	65.0
Lva-APnd_005-Ex1-9H-lcwgs-1-1.2	3243.0	53.0
Lva-APnd_006-Ex1-10A-lcwgs-1-1.1	9568.0	99.0
Lva-APnd_006-Ex1-10A-lcwgs-1-1.2	9576.0	91.0
Lva-APnd_007-Ex1-10B-lcwgs-1-1.1	2037.0	29.0
Lva-APnd_007-Ex1-10B-lcwgs-1-1.2	2040.0	26.0
Lva-APnd_008-Ex1-10C-lcwgs-1-1.1	2126.0	30.0
Lva-APnd_008-Ex1-10C-lcwgs-1-1.2	2128.0	28.0
Lva-APnd_009-Ex1-10D-lcwgs-1-1.1	3515.0	56.0
Lva-APnd_009-Ex1-10D-lcwgs-1-1.2	3525.0	46.0
Lva-APnd_010-Ex1-10E-lcwgs-1-1.1	1394.0	15.0
Lva-APnd_010-Ex1-10E-lcwgs-1-1.2	1396.0	13.0
Lva-APnd_011-Ex1-10F-lcwgs-1-1.1	1112.0	17.0
Lva-APnd_011-Ex1-10F-lcwgs-1-1.2	1111.0	18.0
Lva-APnd_012-Ex1-10G-lcwgs-1-1.1	2620.0	38.0
Lva-APnd_012-Ex1-10G-lcwgs-1-1.2	2626.0	32.0
Lva-APnd_013-Ex1-10H-lcwgs-1-1.1	1931.0	36.0
Lva-APnd_013-Ex1-10H-lcwgs-1-1.2	1939.0	28.0
Lva-APnd_014-Ex1-11A-lcwgs-1-1.1	9424.0	152.0
Lva-APnd_014-Ex1-11A-lcwgs-1-1.2	9447.0	129.0
Lva-APnd_015-Ex1-11B-lcwgs-1-1.1	2219.0	69.0
Lva-APnd_015-Ex1-11B-lcwgs-1-1.2	2225.0	63.0
Lva-APnd_016-Ex1-11C-lcwgs-1-1.1	2000.0	23.0
Lva-APnd_016-Ex1-11C-lcwgs-1-1.2	2002.0	21.0
Lva-APnd_017-Ex1-11D-lcwgs-1-1.1	3359.0	54.0
Lva-APnd_017-Ex1-11D-lcwgs-1-1.2	3355.0	58.0
Lva-APnd_018-Ex1-11E-lcwgs-1-1.1	1355.0	15.0
Lva-APnd_018-Ex1-11E-lcwgs-1-1.2	1358.0	12.0
Lva-APnd_019-Ex1-11F-lcwgs-1-1.1	1095.0	15.0
Lva-APnd_019-Ex1-11F-lcwgs-1-1.2	1098.0	12.0
Lva-APnd_020-Ex1-11G-lcwgs-1-1.1	2568.0	28.0
Lva-APnd_020-Ex1-11G-lcwgs-1-1.2	2574.0	22.0
Lva-APnd_021-Ex1-11H-lcwgs-1-1.1	1933.0	19.0
Lva-APnd_021-Ex1-11H-lcwgs-1-1.2	1938.0	14.0
Lva-APnd_022-Ex1-12A-lcwgs-1-1.1	10113.0	134.0
Lva-APnd_022-Ex1-12A-lcwgs-1-1.2	10133.0	114.0
Lva-APnd_023-Ex1-12B-lcwgs-1-1.1	2549.0	86.0
Lva-APnd_023-Ex1-12B-lcwgs-1-1.2	2552.0	83.0
Lva-APnd_024-Ex1-12C-lcwgs-1-1.1	2271.0	25.0
Lva-APnd_024-Ex1-12C-lcwgs-1-1.2	2275.0	21.0
Lva-APnd_025-Ex1-12D-lcwgs-1-1.1	3774.0	42.0
Lva-APnd_025-Ex1-12D-lcwgs-1-1.2	3772.0	44.0
Lva-APnd_026-Ex1-12E-lcwgs-1-1.1	1449.0	15.0
Lva-APnd_026-Ex1-12E-lcwgs-1-1.2	1455.0	9.0
Lva-APnd_027-Ex1-12F-lcwgs-1-1.1	1176.0	24.0
Lva-APnd_027-Ex1-12F-lcwgs-1-1.2	1175.0	25.0
Lva-APnd_028-Ex1-12G-lcwgs-1-1.1	2698.0	34.0
Lva-APnd_028-Ex1-12G-lcwgs-1-1.2	2698.0	34.0
Lva-APnd_029-Ex1-12H-lcwgs-1-1.1	2071.0	20.0
