# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	174	157
+	275	92
+	101	68
+	91	27
+	222	148
+	133	125
+	270	97
+	165	157
+	100	73
+	81	11
+	125	104
+	274	92
+	218	128
+	95	49
+	130	122
+	102	59
+	89	34
+	140	124
+	112	115
+	214	129
+	188	141
+	175	140
+	268	72
+	94	40
+	245	113
+	208	118
+	88	20
+	153	131
+	187	151
+	74	10
+	68	7
+	256	103
+	67	7
+	80	12
+	253	102
+	55	4
+	78	10
+	44	1
+	86	29
+	71	9
+	92	37
+	50	2
+	109	77
+	87	19
+	39	1
+	73	8
+	62	4
+	64	8
+	63	8
+	77	12
+	84	16
+	65	8
+	66	4
+	290	6
+	70	3
+	60	2
+	48	2
+	34	2
+	75	11
+	46	3
+	58	8
+	33	1
+	52	3
+	53	2
+	51	2
+	43	1
+	56	6
+	291	1
+	61	4
+	57	4
+	54	1
+	47	1
+	45	1
+	294	1
+	59	2
-	182	136
-	260	128
-	139	122
-	148	146
-	251	117
-	118	94
-	266	101
-	265	94
-	233	131
-	250	128
-	150	143
-	201	141
-	96	49
-	268	91
-	207	137
-	153	142
-	155	133
-	226	121
-	159	158
-	234	111
-	164	170
-	149	139
-	178	139
-	186	153
-	137	149
-	231	124
-	237	118
-	125	114
-	246	113
-	190	153
-	174	163
-	142	125
-	208	141
-	129	121
-	54	3
-	130	122
-	167	131
-	121	113
-	146	140
-	276	69
-	197	144
-	255	107
-	157	146
-	212	134
-	223	114
-	187	130
-	160	139
-	123	122
-	278	101
-	248	112
-	193	130
-	230	111
-	239	99
-	161	153
-	263	95
-	287	89
-	218	123
-	273	83
-	151	154
-	200	130
-	254	98
-	108	95
-	199	120
-	220	144
-	244	100
-	154	151
-	131	131
-	215	115
-	82	18
-	204	140
-	175	143
-	238	98
-	249	112
-	224	121
-	283	89
-	240	105
-	203	146
-	127	100
-	221	122
-	271	93
-	222	133
-	202	139
-	281	101
-	185	144
-	166	145
-	194	107
-	195	143
-	188	134
-	210	137
-	126	98
-	60	3
-	213	115
-	168	142
-	117	94
-	258	97
-	169	144
-	282	92
-	225	146
-	267	107
-	89	32
-	140	141
-	124	112
-	109	90
-	98	54
-	133	141
-	179	154
-	145	127
-	211	131
-	180	122
-	128	124
-	228	107
-	132	127
-	252	109
-	219	144
-	196	131
-	235	116
-	209	126
-	247	117
-	261	81
-	184	141
-	119	102
-	259	101
-	236	130
-	135	119
-	189	132
-	253	105
-	256	122
-	91	33
-	176	129
-	94	52
-	270	85
-	214	119
-	138	122
-	232	120
-	171	145
-	177	163
-	97	60
-	229	115
-	143	128
-	113	79
-	217	136
-	141	147
-	78	13
-	181	119
-	191	137
-	289	91
-	275	88
-	279	86
-	274	91
-	147	128
-	288	71
-	103	76
-	136	132
-	152	151
-	163	152
-	162	130
-	173	126
-	192	121
-	269	99
-	158	146
-	205	144
-	70	9
-	93	44
-	85	21
-	122	120
-	262	97
-	73	6
-	277	79
-	100	61
-	134	106
-	156	132
-	170	153
-	110	91
-	216	119
-	243	107
-	107	76
-	106	83
-	111	107
-	286	68
-	264	82
-	114	92
-	75	9
-	227	123
-	105	71
-	245	115
-	183	143
-	102	74
-	241	105
-	172	122
-	112	111
-	242	107
-	120	99
-	115	86
-	285	85
-	87	32
-	90	28
-	198	123
-	165	148
-	144	124
-	101	92
-	272	107
-	63	3
-	79	13
-	99	67
-	116	103
-	257	85
-	86	25
-	290	4
-	104	85
-	206	147
-	83	14
-	280	103
-	74	14
-	92	32
-	95	58
-	50	2
-	88	23
-	81	13
-	64	6
-	71	7
-	67	8
-	56	4
-	284	84
-	72	8
-	52	2
-	68	5
-	62	6
-	65	4
-	80	5
-	37	2
-	39	2
-	51	1
-	76	2
-	47	5
-	59	3
-	84	19
-	66	6
-	57	3
-	55	2
-	38	1
-	42	1
-	33	2
-	61	2
-	69	6
-	49	4
-	77	3
-	53	4
-	58	3
-	45	1
-	44	1
-	35	1
-	43	1
