Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Pli-AMvi_011-Ex1-8A-lcwgs-X-1.clmp.fp2_r1_screen	1473020	85576.0	5.82	179.0	0.01	0.0	0.0	252.0	0.02	10140.0	0.6900000000000001	202731.0	13.760000000000002	150482.0	10.22	56007.0	3.8000000000000003	83630.0	5.680000000000001	63394.0	4.3	70711.0	4.79	66556.0	4.51	1212884	82.34
Pli-AMvi_011-Ex1-8A-lcwgs-X-1.clmp.fp2_r2_screen	1473020	85078.0	5.77	184.0	0.01	0.0	0.0	262.0	0.02	10124.0	0.6900000000000001	198026.0	13.45	147499.0	10.01	55537.0	3.7600000000000002	83147.0	5.65	62985.0	4.28	70184.0	4.76	66093.0	4.4799999999999995	1217745	82.67
Pli-AMvi_012-Ex1-9A-lcwgs-X-1.clmp.fp2_r1_screen	760102	36551.0	4.8100000000000005	67.0	0.01	0.0	0.0	200.0	0.02	5569.0	0.74	77793.0	10.24	62813.0	8.27	23372.0	3.08	35560.0	4.68	26422.0	3.48	29736.0	3.91	27616.0	3.63	655511	86.24
Pli-AMvi_012-Ex1-9A-lcwgs-X-1.clmp.fp2_r2_screen	760102	36385.0	4.79	73.0	0.01	0.0	0.0	188.0	0.02	5465.0	0.72	75957.0	10.0	61600.0	8.09	23032.0	3.0300000000000002	35344.0	4.66	25997.0	3.42	29321.0	3.8600000000000003	27470.0	3.5999999999999996	657108	86.45
Pli-AMvi_013-Ex1-10A-lcwgs-X-1.clmp.fp2_r1_screen	251070	17128.0	6.819999999999999	10.0	0.0	0.0	0.0	16.0	0.01	1837.0	0.73	13771.0	5.49	20684.0	8.23	11418.0	4.550000000000001	16446.0	6.5600000000000005	13009.0	5.18	14454.0	5.760000000000001	13293.0	5.29	227268	90.52
Pli-AMvi_013-Ex1-10A-lcwgs-X-1.clmp.fp2_r2_screen	251070	17058.0	6.8	7.0	0.0	0.0	0.0	16.0	0.01	1969.0	0.78	13664.0	5.4399999999999995	20566.0	8.190000000000001	11288.0	4.489999999999999	16385.0	6.529999999999999	12816.0	5.090000000000001	14236.0	5.67	13197.0	5.25	227394	90.57
Pli-AMvi_014-Ex1-11A-lcwgs-X-1.clmp.fp2_r1_screen	163888	14658.0	8.94	20.0	0.01	0.0	0.0	28.0	0.02	4201.0	2.5599999999999996	19135.0	11.67	18160.0	11.07	10607.0	6.47	13826.0	8.43	11301.0	6.890000000000001	12065.0	7.37	11809.0	7.1899999999999995	137747	84.05
Pli-AMvi_014-Ex1-11A-lcwgs-X-1.clmp.fp2_r2_screen	163888	14304.0	8.73	18.0	0.01	0.0	0.0	31.0	0.02	4511.0	2.75	18664.0	11.379999999999999	17592.0	10.73	10300.0	6.279999999999999	13414.0	8.18	11036.0	6.74	11849.0	7.23	11528.0	7.03	138403	84.45
Pli-AMvi_015-Ex1-12A-lcwgs-X-1.clmp.fp2_r1_screen	688	59.0	8.58	0.0	0.0	0.0	0.0	2.0	0.29	22.0	3.2	118.0	17.14	91.0	13.229999999999999	46.0	6.69	59.0	8.58	44.0	6.4	45.0	6.550000000000001	45.0	6.550000000000001	545	79.22
Pli-AMvi_015-Ex1-12A-lcwgs-X-1.clmp.fp2_r2_screen	688	61.0	8.86	0.0	0.0	0.0	0.0	1.0	0.15	24.0	3.49	114.0	16.58	85.0	12.350000000000001	51.0	7.41	58.0	8.43	47.0	6.840000000000001	51.0	7.42	49.0	7.12	549	79.94
Pli-AMvi_016-Ex1-3B-lcwgs-X-1.clmp.fp2_r1_screen	107643	7052.0	6.5600000000000005	2.0	0.0	0.0	0.0	40.0	0.04	1153.0	1.07	7793.0	7.24	9030.0	8.39	5126.0	4.76	6946.0	6.45	5417.0	5.04	5866.0	5.45	5918.0	5.49	96372	89.53
Pli-AMvi_016-Ex1-3B-lcwgs-X-1.clmp.fp2_r2_screen	107643	7028.0	6.5200000000000005	2.0	0.0	0.0	0.0	32.0	0.03	1198.0	1.11	7810.0	7.26	9097.0	8.46	5178.0	4.8100000000000005	6999.0	6.5	5503.0	5.1	5849.0	5.43	5902.0	5.48	96308	89.47
Pli-AMvi_017-Ex1-4B-lcwgs-X-1.clmp.fp2_r1_screen	58633	6568.0	11.209999999999999	1.0	0.0	0.0	0.0	7.0	0.01	2063.0	3.52	5711.0	9.74	7319.0	12.48	5424.0	9.25	6519.0	11.12	5644.0	9.62	5887.0	10.04	5915.0	10.09	50869	86.76
Pli-AMvi_017-Ex1-4B-lcwgs-X-1.clmp.fp2_r2_screen	58633	6569.0	11.200000000000001	2.0	0.0	0.0	0.0	6.0	0.01	2071.0	3.53	5651.0	9.63	7299.0	12.45	5394.0	9.200000000000001	6492.0	11.07	5600.0	9.55	5853.0	9.969999999999999	5856.0	9.99	50905	86.82
Pli-AMvi_018-Ex1-1C-lcwgs-X-1.clmp.fp2_r1_screen	39014	8324.0	21.34	2.0	0.0	0.0	0.0	21.0	0.06	2783.0	7.13	7596.0	19.48	8836.0	22.659999999999997	7406.0	18.98	8298.0	21.27	7505.0	19.25	7705.0	19.740000000000002	7829.0	20.08	29892	76.62
Pli-AMvi_018-Ex1-1C-lcwgs-X-1.clmp.fp2_r2_screen	39014	8251.0	21.150000000000002	0.0	0.0	0.0	0.0	12.0	0.03	2807.0	7.199999999999999	7582.0	19.439999999999998	8799.0	22.55	7374.0	18.9	8264.0	21.18	7480.0	19.18	7676.0	19.68	7816.0	20.029999999999998	29923	76.7
Pli-AMvi_019-Ex1-2C-lcwgs-X-1.clmp.fp2_r1_screen	21216	3198.0	15.08	0.0	0.0	0.0	0.0	11.0	0.05	1082.0	5.1	2877.0	13.559999999999999	3397.0	16.009999999999998	2771.0	13.06	3162.0	14.9	2769.0	13.04	2877.0	13.55	2923.0	13.780000000000001	17598	82.95
Pli-AMvi_019-Ex1-2C-lcwgs-X-1.clmp.fp2_r2_screen	21216	3235.0	15.260000000000002	0.0	0.0	0.0	0.0	10.0	0.05	1131.0	5.33	2913.0	13.73	3419.0	16.11	2798.0	13.19	3143.0	14.819999999999999	2797.0	13.18	2893.0	13.629999999999999	2931.0	13.809999999999999	17558	82.76
Pli-AMvi_020-Ex1-3C-lcwgs-X-1.clmp.fp2_r1_screen	13282	1746.0	13.139999999999999	0.0	0.0	0.0	0.0	17.0	0.13	788.0	5.9399999999999995	1517.0	11.42	1885.0	14.19	1511.0	11.38	1730.0	13.03	1509.0	11.37	1557.0	11.73	1598.0	12.04	11309	85.15
Pli-AMvi_020-Ex1-3C-lcwgs-X-1.clmp.fp2_r2_screen	13282	1770.0	13.319999999999999	0.0	0.0	0.0	0.0	21.0	0.16	860.0	6.470000000000001	1602.0	12.06	1915.0	14.41	1585.0	11.940000000000001	1770.0	13.33	1560.0	11.75	1610.0	12.13	1638.0	12.340000000000002	11268	84.84
Pli-AMvi_021-Ex1-4C-lcwgs-X-1.clmp.fp2_r1_screen	237329	14303.0	6.0200000000000005	2.0	0.0	0.0	0.0	475.0	0.2	1420.0	0.6	12786.0	5.39	17441.0	7.3500000000000005	10830.0	4.5600000000000005	14624.0	6.159999999999999	11005.0	4.640000000000001	11723.0	4.94	12026.0	5.07	217891	91.81
Pli-AMvi_021-Ex1-4C-lcwgs-X-1.clmp.fp2_r2_screen	237329	14238.0	5.99	4.0	0.0	0.0	0.0	427.0	0.18	1534.0	0.64	12712.0	5.36	17414.0	7.33	10764.0	4.53	14573.0	6.140000000000001	10983.0	4.63	11654.0	4.909999999999999	12013.0	5.069999999999999	217891	91.81
Pli-AMvi_022-Ex1-7B-lcwgs-X-1.clmp.fp2_r1_screen	1775787	63326.0	3.56	397.0	0.02	0.0	0.0	2109.0	0.12	12898.0	0.73	444332.0	25.020000000000003	215430.0	12.129999999999999	44726.0	2.52	63322.0	3.56	46121.0	2.6	50717.0	2.8600000000000003	48205.0	2.7199999999999998	1277323	71.93
Pli-AMvi_022-Ex1-7B-lcwgs-X-1.clmp.fp2_r2_screen	1775787	62385.0	3.51	323.0	0.01	0.0	0.0	2083.0	0.12	12653.0	0.71	430121.0	24.22	205987.0	11.6	43974.0	2.4699999999999998	62336.0	3.51	45406.0	2.55	49939.0	2.8099999999999996	47436.0	2.67	1291707	72.74
Pli-AMvi_023-Ex1-8B-lcwgs-X-1.clmp.fp2_r1_screen	586829	38606.0	6.569999999999999	40.0	0.0	0.0	0.0	233.0	0.04	9670.0	1.6400000000000001	69092.0	11.77	59643.0	10.16	27627.0	4.7	37891.0	6.45	29865.0	5.09	32378.0	5.51	31398.0	5.34	495987	84.52
Pli-AMvi_023-Ex1-8B-lcwgs-X-1.clmp.fp2_r2_screen	586829	38362.0	6.529999999999999	35.0	0.0	0.0	0.0	228.0	0.04	9603.0	1.6400000000000001	67665.0	11.530000000000001	58747.0	10.01	27292.0	4.65	37604.0	6.4	29412.0	5.0	32059.0	5.47	31148.0	5.3	497220	84.73
Pli-AMvi_024-Ex1-9B-lcwgs-X-1.clmp.fp2_r1_screen	1163181	52452.0	4.51	240.0	0.02	0.0	0.0	491.0	0.04	11187.0	0.96	224059.0	19.26	127652.0	10.98	34844.0	2.99	50695.0	4.36	37919.0	3.27	41739.0	3.59	39836.0	3.42	898906	77.28
Pli-AMvi_024-Ex1-9B-lcwgs-X-1.clmp.fp2_r2_screen	1163181	52018.0	4.47	207.0	0.01	0.0	0.0	440.0	0.04	11152.0	0.96	216299.0	18.599999999999998	122923.0	10.57	34478.0	2.96	50335.0	4.33	37649.0	3.24	41406.0	3.56	39610.0	3.4000000000000004	906815	77.96
Pli-AMvi_025-Ex1-10B-lcwgs-X-1.clmp.fp2_r1_screen	103162	8553.0	8.290000000000001	2.0	0.0	0.0	0.0	18.0	0.02	2083.0	2.02	7191.0	6.970000000000001	9867.0	9.57	6294.0	6.1	8282.0	8.030000000000001	6779.0	6.57	7341.0	7.119999999999999	7086.0	6.869999999999999	92061	89.24
Pli-AMvi_025-Ex1-10B-lcwgs-X-1.clmp.fp2_r2_screen	103162	8424.0	8.17	1.0	0.0	0.0	0.0	12.0	0.01	2080.0	2.01	7118.0	6.9	9716.0	9.42	6272.0	6.08	8219.0	7.960000000000001	6758.0	6.54	7303.0	7.08	6987.0	6.7700000000000005	92216	89.39
Pli-AMvi_026-Ex1-11B-lcwgs-X-1.clmp.fp2_r1_screen	2139406	149174.0	6.97	108.0	0.0	0.0	0.0	775.0	0.04	22631.0	1.05	140603.0	6.58	187470.0	8.76	98978.0	4.62	146109.0	6.84	109509.0	5.11	121080.0	5.66	117766.0	5.51	1908991	89.23
Pli-AMvi_026-Ex1-11B-lcwgs-X-1.clmp.fp2_r2_screen	2139406	147031.0	6.88	107.0	0.0	0.0	0.0	709.0	0.03	22281.0	1.04	136736.0	6.4	185141.0	8.64	95828.0	4.48	143732.0	6.73	106575.0	4.9799999999999995	117837.0	5.510000000000001	115088.0	5.38	1911987	89.37
Pli-AMvi_027-Ex1-12B-lcwgs-X-1.clmp.fp2_r1_screen	1179	52.0	4.41	0.0	0.0	0.0	0.0	0.0	0.0	16.0	1.36	176.0	14.93	97.0	8.219999999999999	37.0	3.13	54.0	4.58	42.0	3.56	45.0	3.81	43.0	3.64	979	83.12
Pli-AMvi_027-Ex1-12B-lcwgs-X-1.clmp.fp2_r2_screen	1179	56.0	4.75	0.0	0.0	0.0	0.0	0.0	0.0	20.0	1.6900000000000002	167.0	14.17	104.0	8.82	39.0	3.3000000000000003	59.0	5.0	40.0	3.39	43.0	3.65	42.0	3.56	977	82.87
Pli-AMvi_028-Ex1-1D-lcwgs-X-1.clmp.fp2_r1_screen	5261	1271.0	24.16	0.0	0.0	0.0	0.0	3.0	0.06	654.0	12.43	1203.0	22.860000000000003	1328.0	25.25	1124.0	21.37	1230.0	23.38	1121.0	21.3	1159.0	22.029999999999998	1172.0	22.27	3814	72.51
Pli-AMvi_028-Ex1-1D-lcwgs-X-1.clmp.fp2_r2_screen	5261	1324.0	25.159999999999997	0.0	0.0	0.0	0.0	3.0	0.06	705.0	13.399999999999999	1260.0	23.96	1382.0	26.27	1192.0	22.65	1286.0	24.439999999999998	1173.0	22.29	1216.0	23.11	1228.0	23.349999999999998	3761	71.49
Pli-AMvi_029-Ex1-2D-lcwgs-X-1.clmp.fp2_r1_screen	648805	75041.0	11.56	17.0	0.0	0.0	0.0	135.0	0.02	11261.0	1.73	65413.0	10.09	83800.0	12.9	58660.0	9.04	73778.0	11.370000000000001	62103.0	9.569999999999999	65228.0	10.05	65443.0	10.09	556285	85.74
Pli-AMvi_029-Ex1-2D-lcwgs-X-1.clmp.fp2_r2_screen	648805	73819.0	11.38	19.0	0.0	0.0	0.0	121.0	0.02	11247.0	1.74	64229.0	9.899999999999999	82813.0	12.76	57560.0	8.86	72610.0	11.19	60662.0	9.36	63848.0	9.85	64291.0	9.9	557453	85.92
Pli-AMvi_030-Ex1-3D-lcwgs-X-1.clmp.fp2_r1_screen	124842	10688.0	8.57	1.0	0.0	0.0	0.0	215.0	0.18000000000000002	1861.0	1.49	9207.0	7.37	12313.0	9.860000000000001	8643.0	6.92	10875.0	8.709999999999999	8697.0	6.970000000000001	9139.0	7.31	9497.0	7.6	111771	89.53
Pli-AMvi_030-Ex1-3D-lcwgs-X-1.clmp.fp2_r2_screen	124842	10693.0	8.57	0.0	0.0	0.0	0.0	196.0	0.16	1996.0	1.6	9149.0	7.33	12348.0	9.889999999999999	8673.0	6.94	10889.0	8.72	8703.0	6.9799999999999995	9138.0	7.3100000000000005	9483.0	7.59	111771	89.53
Pli-AMvi_031-Ex1-4D-lcwgs-X-1.clmp.fp2_r1_screen	6277	2035.0	32.42	0.0	0.0	0.0	0.0	7.0	0.12000000000000001	828.0	13.190000000000001	1899.0	30.25	2124.0	33.83	1889.0	30.09	2038.0	32.46	1894.0	30.18	1932.0	30.79	1971.0	31.400000000000002	4112	65.51
Pli-AMvi_031-Ex1-4D-lcwgs-X-1.clmp.fp2_r2_screen	6277	2103.0	33.5	0.0	0.0	0.0	0.0	10.0	0.16	926.0	14.75	1994.0	31.76	2201.0	35.07	1967.0	31.33	2124.0	33.839999999999996	1962.0	31.259999999999998	1994.0	31.78	2038.0	32.47	4026	64.15
Pli-AMvi_032-Ex1-5C-lcwgs-X-1.clmp.fp2_r1_screen	728045	39884.0	5.48	26.0	0.0	0.0	0.0	291.0	0.04	6978.0	0.96	43168.0	5.93	51315.0	7.05	28968.0	3.9699999999999998	39534.0	5.42	30652.0	4.21	33062.0	4.54	32928.0	4.5200000000000005	663831	91.18
Pli-AMvi_032-Ex1-5C-lcwgs-X-1.clmp.fp2_r2_screen	728045	39612.0	5.44	25.0	0.0	0.0	0.0	269.0	0.04	6967.0	0.95	42746.0	5.88	50994.0	7.01	28699.0	3.94	39224.0	5.39	30461.0	4.18	32897.0	4.510000000000001	32628.0	4.48	664268	91.24
Pli-AMvi_033-Ex1-6C-lcwgs-X-1.clmp.fp2_r1_screen	985798	52543.0	5.34	20.0	0.0	0.0	0.0	1148.0	0.12	7168.0	0.72	48780.0	4.95	65083.0	6.6000000000000005	39806.0	4.03	53478.0	5.42	40572.0	4.12	43011.0	4.37	44459.0	4.51	911173	92.43
Pli-AMvi_033-Ex1-6C-lcwgs-X-1.clmp.fp2_r2_screen	985798	52250.0	5.300000000000001	16.0	0.0	0.0	0.0	1087.0	0.11	7052.0	0.72	48179.0	4.88	64704.0	6.5600000000000005	39229.0	3.9699999999999998	53017.0	5.37	40184.0	4.08	42649.0	4.32	44028.0	4.47	911665	92.48
Pli-AMvi_034-Ex1-7C-lcwgs-X-1.clmp.fp2_r1_screen	4923	993.0	20.16	0.0	0.0	0.0	0.0	10.0	0.2	440.0	8.94	937.0	19.029999999999998	1037.0	21.07	847.0	17.21	936.0	19.01	836.0	16.990000000000002	869.0	17.65	871.0	17.7	3737	75.91
Pli-AMvi_034-Ex1-7C-lcwgs-X-1.clmp.fp2_r2_screen	4923	1022.0	20.759999999999998	1.0	0.02	0.0	0.0	9.0	0.18	478.0	9.709999999999999	960.0	19.5	1071.0	21.759999999999998	874.0	17.75	968.0	19.669999999999998	866.0	17.59	900.0	18.279999999999998	909.0	18.46	3711	75.4
Pli-AMvi_035-Ex1-8C-lcwgs-X-1.clmp.fp2_r1_screen	20872	1653.0	7.92	0.0	0.0	0.0	0.0	15.0	0.07	488.0	2.34	1343.0	6.43	1848.0	8.86	1270.0	6.09	1616.0	7.739999999999999	1309.0	6.2700000000000005	1377.0	6.59	1404.0	6.73	18859	90.36
Pli-AMvi_035-Ex1-8C-lcwgs-X-1.clmp.fp2_r2_screen	20872	1679.0	8.05	0.0	0.0	0.0	0.0	9.0	0.04	524.0	2.51	1402.0	6.72	1868.0	8.950000000000001	1312.0	6.279999999999999	1633.0	7.819999999999999	1348.0	6.46	1412.0	6.760000000000001	1438.0	6.88	18832	90.23
Pli-AMvi_036-Ex1-9C-lcwgs-X-1.clmp.fp2_r1_screen	2528074	948630.0	37.519999999999996	661.0	0.02	0.0	0.0	664.0	0.03	16878.0	0.66	430279.0	17.01	406788.0	16.09	90306.0	3.5700000000000003	157430.0	6.2299999999999995	85906.0	3.39	98324.0	3.9	86559.0	3.43	1217014	48.14
Pli-AMvi_036-Ex1-9C-lcwgs-X-1.clmp.fp2_r2_screen	2528074	940142.0	37.19	639.0	0.02	0.0	0.0	628.0	0.02	16694.0	0.66	415582.0	16.44	390649.0	15.45	87777.0	3.4699999999999998	153175.0	6.06	84712.0	3.35	96620.0	3.8200000000000003	85648.0	3.39	1237239	48.94
Pli-AMvi_037-Ex1-10C-lcwgs-X-1.clmp.fp2_r1_screen	718839	43399.0	6.04	10.0	0.0	0.0	0.0	106.0	0.01	6752.0	0.9400000000000001	32615.0	4.54	53073.0	7.38	28286.0	3.9400000000000004	42122.0	5.86	32499.0	4.52	35962.0	5.0	33641.0	4.68	659175	91.7
Pli-AMvi_037-Ex1-10C-lcwgs-X-1.clmp.fp2_r2_screen	718839	42785.0	5.96	8.0	0.0	0.0	0.0	84.0	0.01	6623.0	0.92	31921.0	4.45	52673.0	7.33	27716.0	3.85	41472.0	5.78	31797.0	4.42	35413.0	4.93	33193.0	4.62	659894	91.8
Pli-AMvi_038-Ex1-11C-lcwgs-X-1.clmp.fp2_r1_screen	308814	43098.0	13.959999999999999	13.0	0.0	0.0	0.0	84.0	0.03	10153.0	3.2899999999999996	40101.0	12.99	47013.0	15.23	36162.0	11.719999999999999	42494.0	13.76	37419.0	12.120000000000001	38858.0	12.58	39027.0	12.64	257211	83.29
Pli-AMvi_038-Ex1-11C-lcwgs-X-1.clmp.fp2_r2_screen	308814	42629.0	13.8	14.0	0.0	0.0	0.0	80.0	0.03	10071.0	3.26	39394.0	12.75	46662.0	15.110000000000001	35587.0	11.52	42099.0	13.64	36934.0	11.96	38381.0	12.42	38513.0	12.48	257797	83.48
Pli-AMvi_039-Ex1-12C-lcwgs-X-1.clmp.fp2_r1_screen	324277	686.0	0.21	105.0	0.04	0.0	0.0	19.0	0.01	39.0	0.01	122541.0	37.790000000000006	44555.0	13.739999999999998	502.0	0.15000000000000002	1037.0	0.31999999999999995	74.0	0.02	68.0	0.02	104.0	0.03	195052	60.15
Pli-AMvi_039-Ex1-12C-lcwgs-X-1.clmp.fp2_r2_screen	324277	682.0	0.21	101.0	0.03	0.0	0.0	25.0	0.01	46.0	0.01	118036.0	36.41	41371.0	12.760000000000002	494.0	0.15000000000000002	953.0	0.29	66.0	0.02	67.0	0.02	107.0	0.03	199787	61.61
Pli-AMvi_040-Ex1-5A-lcwgs-X-1.clmp.fp2_r1_screen	1449339	75969.0	5.25	228.0	0.01	0.0	0.0	318.0	0.02	15090.0	1.04	187397.0	12.93	135033.0	9.33	51225.0	3.53	73543.0	5.07	56416.0	3.8899999999999997	62445.0	4.3	58986.0	4.07	1211357	83.58
Pli-AMvi_040-Ex1-5A-lcwgs-X-1.clmp.fp2_r2_screen	1449339	75531.0	5.21	190.0	0.01	0.0	0.0	309.0	0.02	14854.0	1.02	182546.0	12.600000000000001	132456.0	9.14	50340.0	3.48	73130.0	5.04	55769.0	3.84	61765.0	4.26	58399.0	4.029999999999999	1215705	83.88
Pli-AMvi_041-Ex1-6A-lcwgs-X-1.clmp.fp2_r1_screen	2070046	124058.0	5.99	168.0	0.01	0.0	0.0	349.0	0.02	14429.0	0.6900000000000001	209658.0	10.120000000000001	188205.0	9.09	82154.0	3.98	119778.0	5.8	92176.0	4.449999999999999	102570.0	4.960000000000001	94672.0	4.57	1780446	86.01
Pli-AMvi_041-Ex1-6A-lcwgs-X-1.clmp.fp2_r2_screen	2070046	123379.0	5.97	184.0	0.01	0.0	0.0	338.0	0.02	14185.0	0.68	206468.0	9.969999999999999	185873.0	8.98	81017.0	3.92	118958.0	5.76	91418.0	4.42	101741.0	4.91	93872.0	4.53	1783344	86.15
Pli-AMvi_042-Ex1-5B-lcwgs-X-1.clmp.fp2_r1_screen	2607	574.0	22.03	0.0	0.0	0.0	0.0	0.0	0.0	314.0	12.049999999999999	560.0	21.48	634.0	24.32	505.0	19.37	567.0	21.76	514.0	19.72	536.0	20.560000000000002	543.0	20.830000000000002	1927	73.92
Pli-AMvi_042-Ex1-5B-lcwgs-X-1.clmp.fp2_r2_screen	2607	615.0	23.6	0.0	0.0	0.0	0.0	3.0	0.12	367.0	14.08	619.0	23.74	665.0	25.51	564.0	21.63	610.0	23.400000000000002	562.0	21.56	580.0	22.24	586.0	22.48	1887	72.42
Pli-AMvi_043-Ex1-6B-lcwgs-X-1.clmp.fp2_r1_screen	1272642	68192.0	5.36	205.0	0.01	0.0	0.0	532.0	0.04	17195.0	1.35	221695.0	17.42	138170.0	10.85	48631.0	3.8200000000000003	66699.0	5.24	51529.0	4.05	56085.0	4.409999999999999	54934.0	4.31	1008186	79.22
Pli-AMvi_043-Ex1-6B-lcwgs-X-1.clmp.fp2_r2_screen	1272642	67836.0	5.319999999999999	198.0	0.01	0.0	0.0	499.0	0.04	16935.0	1.33	216936.0	17.04	135013.0	10.620000000000001	48008.0	3.77	66422.0	5.22	51176.0	4.02	55755.0	4.37	54537.0	4.279999999999999	1012641	79.57
