pos	3pG>A
1	0.015942801314504
2	0.0161209068010076
3	0.0147118921127912
4	0.0141459115996475
5	0.0126436781609195
6	0.0113505283071102
7	0.0118907143505492
8	0.0106966414358881
9	0.0113135809338341
10	0.0114426016862781
11	0.0107098723053687
12	0.00989472733023088
13	0.00959808038392321
14	0.0103126306498815
15	0.00956740672922866
16	0.00975989736070381
17	0.0103562551781276
18	0.00938312894834634
19	0.00937770291801338
20	0.00941628193993692
21	0.00999722299361288
22	0.00866119966829448
23	0.0100539256009506
24	0.0100982155208189
25	0.00881402861098293
