# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	122	367
+	150	169
+	137	240
+	71	579
+	73	596
+	146	197
+	87	608
+	89	592
+	83	673
+	77	620
+	86	642
+	84	635
+	111	425
+	107	481
+	117	382
+	92	590
+	168	100
+	174	66
+	57	193
+	135	253
+	46	100
+	101	569
+	133	265
+	65	444
+	80	651
+	74	610
+	112	457
+	105	485
+	113	423
+	60	267
+	88	564
+	116	364
+	98	585
+	43	74
+	82	658
+	141	216
+	151	167
+	42	61
+	85	637
+	69	540
+	171	85
+	93	585
+	78	604
+	81	666
+	95	560
+	102	518
+	120	379
+	79	666
+	72	599
+	75	628
+	62	294
+	51	133
+	138	230
+	145	202
+	68	487
+	136	238
+	214	22
+	64	379
+	109	446
+	125	292
+	155	144
+	94	569
+	131	247
+	66	437
+	53	150
+	106	484
+	50	117
+	114	409
+	204	23
+	157	140
+	178	72
+	104	537
+	195	40
+	115	425
+	173	69
+	197	41
+	162	102
+	161	130
+	76	631
+	108	453
+	103	506
+	128	292
+	110	446
+	99	516
+	121	332
+	139	214
+	100	528
+	56	198
+	96	628
+	63	357
+	61	279
+	123	356
+	67	469
+	185	72
+	54	142
+	172	75
+	90	603
+	124	343
+	198	29
+	152	144
+	129	304
+	48	114
+	97	575
+	126	339
+	142	186
+	118	373
+	127	333
+	184	55
+	201	31
+	91	600
+	140	225
+	175	70
+	143	204
+	218	13
+	177	66
+	47	84
+	59	217
+	119	384
+	132	283
+	191	43
+	55	161
+	166	100
+	144	182
+	153	165
+	33	24
+	167	98
+	38	47
+	187	43
+	45	80
+	70	552
+	249	5
+	159	140
+	212	25
+	148	179
+	170	78
+	158	139
+	34	29
+	149	165
+	165	98
+	130	331
+	209	25
+	41	60
+	169	90
+	163	104
+	183	61
+	164	96
+	147	184
+	52	139
+	154	133
+	232	8
+	199	42
+	202	35
+	235	8
+	35	19
+	182	60
+	219	12
+	188	39
+	247	5
+	231	21
+	134	268
+	32	14
+	221	22
+	49	123
+	58	226
+	44	89
+	176	79
+	217	13
+	192	43
+	39	62
+	189	44
+	160	109
+	233	8
+	186	57
+	156	134
+	194	41
+	40	45
+	36	26
+	226	13
+	227	16
+	205	31
+	251	8
+	225	6
+	216	22
+	246	8
+	223	13
+	193	34
+	242	6
+	203	30
+	180	61
+	228	17
+	208	24
+	179	61
+	200	35
+	210	29
+	37	43
+	211	28
+	234	12
+	206	36
+	181	58
+	230	7
+	28	9
+	190	41
+	31	12
+	254	6
+	220	24
+	224	17
+	244	4
+	255	5
+	215	21
+	30	16
+	213	24
+	196	29
+	243	6
+	239	5
+	240	10
+	258	3
+	237	14
+	207	32
+	252	7
+	26	2
+	27	4
+	29	6
+	222	12
+	253	4
+	248	2
+	256	4
+	259	4
+	245	5
+	229	14
+	241	6
+	257	3
+	236	3
+	238	4
+	25	1
+	250	3
-	158	137
-	96	566
-	127	306
-	69	552
-	200	27
-	71	554
-	125	328
-	72	593
-	128	331
-	81	640
-	129	286
-	65	416
-	73	599
-	121	370
-	110	441
-	101	549
-	82	593
-	116	412
-	52	146
-	75	617
-	168	101
-	109	448
-	63	347
-	190	35
-	76	611
-	118	382
-	131	294
-	80	628
-	98	557
-	97	583
-	85	605
-	62	311
-	99	513
-	135	242
-	115	435
-	130	296
-	77	652
-	102	506
-	70	551
-	95	555
-	149	166
-	181	70
-	123	305
-	79	632
-	46	74
-	117	384
-	87	600
-	68	506
-	113	427
-	91	615
-	161	139
-	163	98
-	138	209
-	210	25
-	151	156
-	93	592
-	224	13
-	119	333
-	144	190
-	94	625
-	147	187
-	114	385
-	92	562
-	185	40
-	86	619
-	136	252
-	108	461
-	106	484
-	88	600
-	105	508
-	89	598
-	56	184
-	78	645
-	170	101
-	45	109
-	111	462
-	165	118
-	194	36
-	67	493
-	226	13
-	140	212
-	55	170
-	126	324
-	83	627
-	49	136
-	90	609
-	64	408
-	133	272
-	48	94
-	58	207
-	137	239
-	146	197
-	124	339
-	141	241
-	74	631
-	57	176
-	60	245
-	184	65
-	84	675
-	139	209
-	211	16
-	157	132
-	160	119
-	53	158
-	107	449
-	166	97
-	159	153
-	171	88
-	54	165
-	182	45
-	66	466
-	112	420
-	39	53
-	164	106
-	162	98
-	100	547
-	188	61
-	152	147
-	169	108
-	173	68
-	104	484
-	132	266
-	148	200
-	122	326
-	167	88
-	248	11
-	103	503
-	44	82
-	212	23
-	61	288
-	145	176
-	120	350
-	59	218
-	134	250
-	189	48
-	51	135
-	201	31
-	209	18
-	142	200
-	40	53
-	41	69
-	174	76
-	196	43
-	216	14
-	155	142
-	179	64
-	186	53
-	180	53
-	143	208
-	50	136
-	35	24
-	203	38
-	150	177
-	172	87
-	42	84
-	154	128
-	191	43
-	47	95
-	156	144
-	221	17
-	175	66
-	187	46
-	195	48
-	183	61
-	218	24
-	153	165
-	193	35
-	177	72
-	225	14
-	37	43
-	223	13
-	236	10
-	38	46
-	208	23
-	250	8
-	204	22
-	31	15
-	252	4
-	206	20
-	231	14
-	213	27
-	176	61
-	205	32
-	249	7
-	30	12
-	43	87
-	243	11
-	228	15
-	36	33
-	178	51
-	217	22
-	222	15
-	34	22
-	207	25
-	232	15
-	33	14
-	192	35
-	215	13
-	245	9
-	241	9
-	198	29
-	238	11
-	214	14
-	219	13
-	257	4
-	220	22
-	230	9
-	244	5
-	197	28
-	258	4
-	234	8
-	29	4
-	32	16
-	229	6
-	227	7
-	199	24
-	240	8
-	246	6
-	242	7
-	233	8
-	254	6
-	27	1
-	239	9
-	25	4
-	202	20
-	259	5
-	235	9
-	253	3
-	247	7
-	256	3
-	260	1
-	251	6
-	237	3
-	26	2
-	255	1
