Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sde-ABol_013-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_013-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	673340.0	0.0	33-150	38.0	98.6424304869043	96.69538123384918	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_013-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_013-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	673340.0	0.0	33-150	38.0	98.63215273765775	96.43117444381738	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2813.0	0.0	36-150	42.0	97.47600426590827	106.02275151084251	pass	pass	warn	pass	pass	fail	pass	warn	pass	warn	pass
Sde-ABol_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2813.0	0.0	33-150	43.0	98.00924280127977	105.41983647351582	pass	pass	warn	pass	pass	fail	pass	warn	pass	warn	pass
Sde-ABol_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	152212.0	0.0	33-150	39.0	97.01461646046722	103.07389693322472	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Sde-ABol_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	152212.0	0.0	33-150	39.0	97.30388349401727	102.62051612225055	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Sde-ABol_016-Ex1-4B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_016-Ex1-4B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	253761.0	0.0	33-150	40.0	98.22480034905394	104.85998636512309	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Sde-ABol_016-Ex1-4B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_016-Ex1-4B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	253761.0	0.0	33-150	40.0	98.34278972297979	104.53474332147178	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Sde-ABol_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	244781.0	0.0	33-150	40.0	98.21418220918015	97.48766039847864	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	244781.0	0.0	33-150	40.0	98.30751959491002	97.25988536691982	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_018-Ex1-6B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_018-Ex1-6B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31062.0	0.0	33-150	48.0	98.14886356319619	107.9331659262121	pass	pass	warn	pass	warn	fail	pass	warn	pass	pass	pass
Sde-ABol_018-Ex1-6B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_018-Ex1-6B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31062.0	0.0	33-150	48.0	98.42894855450389	106.99201596806387	pass	pass	fail	pass	pass	fail	pass	warn	pass	pass	pass
Sde-ABol_019-Ex1-7B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_019-Ex1-7B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24586.0	0.0	33-150	40.0	98.36899048238836	98.13837143089563	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Sde-ABol_019-Ex1-7B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_019-Ex1-7B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24586.0	0.0	33-150	40.0	98.55202147563654	97.83950215569837	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_020-Ex1-8B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_020-Ex1-8B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1601518.0	0.0	33-150	41.0	98.46012976112097	92.60942493309473	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_020-Ex1-8B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_020-Ex1-8B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1601518.0	0.0	33-150	41.0	98.52203599446085	92.35418584118318	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_021-Ex1-9B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_021-Ex1-9B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1289.0	0.0	36-150	40.0	99.92242048099301	94.18696664080683	pass	pass	fail	pass	warn	pass	pass	warn	pass	warn	pass
Sde-ABol_021-Ex1-9B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_021-Ex1-9B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1289.0	0.0	33-150	40.0	99.92242048099301	92.74476338246703	pass	pass	fail	pass	pass	pass	pass	warn	pass	warn	pass
Sde-ABol_022-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_022-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21425.0	0.0	33-150	40.0	98.66044340723454	92.06730455075846	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sde-ABol_022-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_022-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21425.0	0.0	33-150	40.0	98.76312718786464	91.84266044340724	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_023-Ex1-11B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_023-Ex1-11B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	59743.0	0.0	33-150	41.0	98.53539326783054	93.97427313660178	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_023-Ex1-11B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_023-Ex1-11B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	59743.0	0.0	33-150	41.0	98.72955827460957	93.81125822272065	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_024-Ex1-12B-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_024-Ex1-12B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1366.0	0.0	36-150	41.0	100.0	95.57613469985358	pass	pass	fail	pass	warn	warn	pass	warn	pass	pass	pass
Sde-ABol_024-Ex1-12B-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_024-Ex1-12B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1366.0	0.0	33-150	40.0	100.0	93.85797950219619	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Sde-ABol_026-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_026-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	187520.0	0.0	33-150	41.0	97.51360616973676	95.17368813993174	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_026-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_026-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	187520.0	0.0	33-150	41.0	97.6101441088511	94.88269517918089	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_027-Ex1-3C-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_027-Ex1-3C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	263876.0	0.0	33-150	39.0	98.6842880593072	93.12369446255059	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_027-Ex1-3C-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_027-Ex1-3C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	263876.0	0.0	33-150	39.0	98.69864970161798	92.92986478497475	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_028-Ex1-4C-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_028-Ex1-4C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	939918.0	0.0	33-150	39.0	98.7075132188076	93.63242857355641	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_028-Ex1-4C-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_028-Ex1-4C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	939918.0	0.0	33-150	39.0	98.6908103297954	93.3828163733432	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_029-Ex1-5C-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_029-Ex1-5C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3129.0	0.0	33-150	40.0	99.80824544582933	92.11952700543304	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_029-Ex1-5C-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_029-Ex1-5C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3129.0	0.0	33-150	40.0	99.87216363055289	90.4586129753915	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_030-Ex1-6C-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_030-Ex1-6C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	748018.0	0.0	33-150	40.0	98.30844924600422	101.88042533735819	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_030-Ex1-6C-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_030-Ex1-6C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	748018.0	0.0	33-150	40.0	98.39874777244692	101.43457777754011	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_031-Ex1-7C-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_031-Ex1-7C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	99377.0	0.0	33-150	41.0	98.53386598508709	92.69278605713596	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_031-Ex1-7C-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_031-Ex1-7C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	99377.0	0.0	33-150	41.0	98.59726093562897	92.46253157169164	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_032-Ex1-8C-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_032-Ex1-8C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	153693.0	0.0	33-150	40.0	97.97595901036445	93.04494674448414	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_032-Ex1-8C-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_032-Ex1-8C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	153693.0	0.0	33-150	40.0	98.03975836159495	92.61847319006071	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_033-Ex1-9C-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_033-Ex1-9C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8238209.0	0.0	33-150	41.0	98.26008770385988	95.21482606231524	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_033-Ex1-9C-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_033-Ex1-9C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8238209.0	0.0	33-150	41.0	98.29318367581266	94.91426850180665	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_034-Ex1-10C-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_034-Ex1-10C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2238.0	0.0	33-150	40.0	99.77658623771224	92.16130473637176	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Sde-ABol_034-Ex1-10C-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_034-Ex1-10C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2238.0	0.0	33-150	40.0	99.77658623771224	91.14075067024129	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sde-ABol_036-Ex1-12C-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_036-Ex1-12C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4866.0	0.0	33-150	41.0	99.83559391697493	96.05754212905877	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_036-Ex1-12C-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_036-Ex1-12C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4866.0	0.0	34-150	41.0	99.83559391697493	93.83990957665434	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_037-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_037-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	167336.0	0.0	33-150	40.0	97.56321983465344	96.76154563273892	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_037-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_037-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	167336.0	0.0	33-150	40.0	97.64878011760625	96.56074006788737	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_038-Ex1-2D-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_038-Ex1-2D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	889.0	0.0	34-150	39.0	99.66254218222723	95.42182227221598	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
Sde-ABol_038-Ex1-2D-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_038-Ex1-2D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	889.0	0.0	34-150	39.0	99.77502812148481	94.35883014623172	pass	pass	warn	pass	pass	warn	pass	warn	pass	warn	pass
Sde-ABol_039-Ex1-3D-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_039-Ex1-3D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	572592.0	0.0	33-150	39.0	98.39901438000386	102.12509780087741	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sde-ABol_039-Ex1-3D-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_039-Ex1-3D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	572592.0	0.0	33-150	39.0	98.46135316148069	101.74805795400565	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_040-Ex1-4D-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_040-Ex1-4D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	54051.0	0.0	33-150	39.0	98.78633142772567	91.32260272705408	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_040-Ex1-4D-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_040-Ex1-4D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	54051.0	0.0	33-150	39.0	98.84368466818376	91.09502136870734	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_041-Ex1-5D-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_041-Ex1-5D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6612.0	0.0	33-150	39.0	99.8638838475499	92.99939503932245	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Sde-ABol_041-Ex1-5D-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_041-Ex1-5D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6612.0	0.0	33-150	39.0	99.90925589836661	91.45432546884453	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_042-Ex1-6D-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_042-Ex1-6D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2183361.0	0.0	33-150	40.0	98.35070937349785	98.36182106394682	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_042-Ex1-6D-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_042-Ex1-6D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2183361.0	0.0	33-150	40.0	98.37076464562348	98.00255202873002	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_044-Ex1-8D-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_044-Ex1-8D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13066056.0	0.0	33-150	40.0	97.03977341464945	98.81253815229324	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_044-Ex1-8D-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_044-Ex1-8D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13066056.0	0.0	33-150	40.0	97.08093629611567	98.43690314812672	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_046-Ex1-10D-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_046-Ex1-10D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	554755.0	0.0	33-150	39.0	98.68540688136397	93.1146415985435	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_046-Ex1-10D-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_046-Ex1-10D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	554755.0	0.0	33-150	39.0	98.70261705543572	92.83858460040919	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_047-Ex1-11D-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_047-Ex1-11D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	603579.0	0.0	33-150	39.0	98.64936038673622	97.26706694566909	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_047-Ex1-11D-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_047-Ex1-11D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	603579.0	0.0	33-150	39.0	98.67563523502159	96.95402590216028	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sde-ABol_048-Ex1-12D-lcwgs-1-1.clmp.fp2_repr.R1	Sde-ABol_048-Ex1-12D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	194328.0	0.0	33-150	45.0	96.28947480366912	122.72074533777942	pass	pass	pass	pass	pass	fail	pass	warn	pass	pass	pass
Sde-ABol_048-Ex1-12D-lcwgs-1-1.clmp.fp2_repr.R2	Sde-ABol_048-Ex1-12D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	194328.0	0.0	33-150	44.0	96.81481427946784	121.35365464575356	pass	pass	pass	pass	pass	fail	pass	warn	pass	pass	pass
