Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Sde-ABol_013-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_013-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R1	0.10664770707429791	0.10664770707429791
Sde-ABol_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R2	0.10664770707429791	0.10664770707429791
Sde-ABol_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_016-Ex1-4B-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_016-Ex1-4B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_018-Ex1-6B-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_018-Ex1-6B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_019-Ex1-7B-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_019-Ex1-7B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_020-Ex1-8B-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_020-Ex1-8B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_021-Ex1-9B-lcwgs-1-1.clmp.fp2_repr.R1	0.1551590380139643	0.0
Sde-ABol_021-Ex1-9B-lcwgs-1-1.clmp.fp2_repr.R2	0.1551590380139643	0.0
Sde-ABol_022-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_022-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_023-Ex1-11B-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_023-Ex1-11B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_024-Ex1-12B-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_024-Ex1-12B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_026-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_026-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_027-Ex1-3C-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_027-Ex1-3C-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_028-Ex1-4C-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_028-Ex1-4C-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_029-Ex1-5C-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_029-Ex1-5C-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_030-Ex1-6C-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_030-Ex1-6C-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_031-Ex1-7C-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_031-Ex1-7C-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_032-Ex1-8C-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_032-Ex1-8C-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_033-Ex1-9C-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_033-Ex1-9C-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_034-Ex1-10C-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_034-Ex1-10C-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_036-Ex1-12C-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_036-Ex1-12C-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_037-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_037-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_038-Ex1-2D-lcwgs-1-1.clmp.fp2_repr.R1	0.22497187851518563	99.77502812148639
Sde-ABol_038-Ex1-2D-lcwgs-1-1.clmp.fp2_repr.R2	0.22497187851518563	99.77502812148639
Sde-ABol_039-Ex1-3D-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_039-Ex1-3D-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_040-Ex1-4D-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_040-Ex1-4D-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_041-Ex1-5D-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_041-Ex1-5D-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_042-Ex1-6D-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_042-Ex1-6D-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_044-Ex1-8D-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_044-Ex1-8D-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_046-Ex1-10D-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_046-Ex1-10D-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_047-Ex1-11D-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_047-Ex1-11D-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_048-Ex1-12D-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_048-Ex1-12D-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_049-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R1	0.43383947939262474	99.56616052060717
Sde-ABol_049-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R2	0.21691973969631237	99.78308026030349
Sde-ABol_050-Ex1-2E-lcwgs-1-1.clmp.fp2_repr.R1	1.0204081632653061	98.97959183673443
Sde-ABol_050-Ex1-2E-lcwgs-1-1.clmp.fp2_repr.R2	1.0204081632653061	98.97959183673443
Sde-ABol_051-Ex1-3E-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_051-Ex1-3E-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_053-Ex1-5E-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_053-Ex1-5E-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_054-Ex1-6E-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_054-Ex1-6E-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_055-Ex1-7E-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_055-Ex1-7E-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_056-Ex1-8E-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_056-Ex1-8E-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_057-Ex1-9E-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_057-Ex1-9E-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_058-Ex1-10E-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_058-Ex1-10E-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_059-Ex1-11E-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_059-Ex1-11E-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_060-Ex1-12E-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_060-Ex1-12E-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_061-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_061-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_062-Ex1-2F-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Sde-ABol_062-Ex1-2F-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Sde-ABol_063-Ex1-3F-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
