Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Sde-ABol_013-Ex1-1B-lcwgs-1-1.clmp.r1	0.5905924074668752	0.6587523307012856
Sde-ABol_013-Ex1-1B-lcwgs-1-1.clmp.r2	0.350699940217274	0.5108821061797061
Sde-ABol_014-Ex1-2B-lcwgs-1-1.clmp.r1	1.3570194917345175	1.6284233900814213
Sde-ABol_014-Ex1-2B-lcwgs-1-1.clmp.r2	0.9869232667160128	1.875154206760424
Sde-ABol_015-Ex1-3B-lcwgs-1-1.clmp.r1	1.1547486978146382	3.146277791295669
Sde-ABol_015-Ex1-3B-lcwgs-1-1.clmp.r2	0.714706961897417	2.1164893989945432
Sde-ABol_016-Ex1-4B-lcwgs-1-1.clmp.r1	1.5700173918551223	2.0197248444893674
Sde-ABol_016-Ex1-4B-lcwgs-1-1.clmp.r2	0.9273896646459742	1.3908205841446457
Sde-ABol_017-Ex1-5B-lcwgs-1-1.clmp.r1	1.3948027775789247	1.6247404968143742
Sde-ABol_017-Ex1-5B-lcwgs-1-1.clmp.r2	0.8647719951320783	1.1471114610924187
Sde-ABol_018-Ex1-6B-lcwgs-1-1.clmp.r1	1.9934875620006816	2.792397107265911
Sde-ABol_018-Ex1-6B-lcwgs-1-1.clmp.r2	1.2362273295217903	1.9840218090946955
Sde-ABol_019-Ex1-7B-lcwgs-1-1.clmp.r1	0.9188856893260426	0.9512408192318891
Sde-ABol_019-Ex1-7B-lcwgs-1-1.clmp.r2	0.5403306694276377	0.8930015854013655
Sde-ABol_020-Ex1-8B-lcwgs-1-1.clmp.r1	0.33251953278028323	0.24304325887946243
Sde-ABol_020-Ex1-8B-lcwgs-1-1.clmp.r2	0.19989824881403456	0.1653717940280202
Sde-ABol_021-Ex1-9B-lcwgs-1-1.clmp.r1	3.0484485574305933	3.7016875340228617
Sde-ABol_021-Ex1-9B-lcwgs-1-1.clmp.r2	1.4153511159499184	3.15732172019597
Sde-ABol_022-Ex1-10B-lcwgs-1-1.clmp.r1	0.8145562255368666	1.026129271130858
Sde-ABol_022-Ex1-10B-lcwgs-1-1.clmp.r2	0.5042490919990127	0.8850805740681972
Sde-ABol_023-Ex1-11B-lcwgs-1-1.clmp.r1	0.5007671920769982	0.5467987166968894
Sde-ABol_023-Ex1-11B-lcwgs-1-1.clmp.r2	0.2887431998884084	0.35151346073371453
Sde-ABol_024-Ex1-12B-lcwgs-1-1.clmp.r1	3.671912255603243	4.291845493562231
Sde-ABol_024-Ex1-12B-lcwgs-1-1.clmp.r2	1.3829279923700524	2.6227944682880304
Sde-ABol_026-Ex1-2C-lcwgs-1-1.clmp.r1	0.1429470466600737	0.12271869100062935
Sde-ABol_026-Ex1-2C-lcwgs-1-1.clmp.r2	0.10968263957565405	0.0
Sde-ABol_027-Ex1-3C-lcwgs-1-1.clmp.r1	0.2452215391850583	0.15788236084517449
Sde-ABol_027-Ex1-3C-lcwgs-1-1.clmp.r2	0.13638348617689544	0.11656421109207565
Sde-ABol_028-Ex1-4C-lcwgs-1-1.clmp.r1	0.2644150109962623	0.1826323547142794
Sde-ABol_028-Ex1-4C-lcwgs-1-1.clmp.r2	0.15954627916953684	0.1357124764816447
Sde-ABol_029-Ex1-5C-lcwgs-1-1.clmp.r1	1.5527950310559007	2.1261347348303867
Sde-ABol_029-Ex1-5C-lcwgs-1-1.clmp.r2	1.098901098901099	1.3855709507883422
Sde-ABol_030-Ex1-6C-lcwgs-1-1.clmp.r1	0.9622035070588715	0.9359615932299932
Sde-ABol_030-Ex1-6C-lcwgs-1-1.clmp.r2	0.507445380202612	0.6908336384718661
Sde-ABol_031-Ex1-7C-lcwgs-1-1.clmp.r1	0.4860005307855626	0.4735602441613588
Sde-ABol_031-Ex1-7C-lcwgs-1-1.clmp.r2	0.291932059447983	0.26871019108280253
Sde-ABol_032-Ex1-8C-lcwgs-1-1.clmp.r1	0.46071661237785017	0.717654723127036
Sde-ABol_032-Ex1-8C-lcwgs-1-1.clmp.r2	0.26110749185667753	0.4570684039087947
Sde-ABol_033-Ex1-9C-lcwgs-1-1.clmp.r1	0.28689156604470806	0.20581622562595941
Sde-ABol_033-Ex1-9C-lcwgs-1-1.clmp.r2	0.17201231863003666	0.13486231324718276
Sde-ABol_034-Ex1-10C-lcwgs-1-1.clmp.r1	2.1199273167777104	2.604482132041186
