pos	5pC>T
1	0.00696668109043704
2	0.00525379205152106
3	0.00548217214883882
4	0.00513215293815756
5	0.00426566565712579
6	0.00536158531354551
7	0.00425075139544869
8	0.00511388053287495
9	0.00416522040958001
10	0.00418829893983683
11	0.0046448446606196
12	0.00351324052522946
13	0.0038081064518953
14	0.003179923509948
15	0.00379690949227373
16	0.00444636304770127
17	0.00470158025336294
18	0.00410857117881026
19	0.00426533967210201
20	0.00344367440058542
21	0.00386643233743409
22	0.00409601409381194
23	0.004948775829137
24	0.00331371266623065
25	0.00431853515287614
