pos	5pC>T
1	0.0230962924372667
2	0.0281557321837532
3	0.0180574248541947
4	0.0159728336058357
5	0.0145001924804312
6	0.017076218242399
7	0.0197521301316809
8	0.0150025866528712
9	0.019047619047619
10	0.0180681972558076
11	0.0144874604334064
12	0.0152155536770921
13	0.0172605104179509
14	0.0156680872399098
15	0.015634617752062
16	0.0139187650259395
17	0.0114970948201261
18	0.0127893592531014
19	0.0134418547293131
20	0.0159587836139734
21	0.0132108706592854
22	0.0115927419354839
23	0.0138765117759389
24	0.0123410149855182
25	0.0129821023443408
