#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1105	1080	97.74	2	0.18	0	0.00	2	0.18	21	1.90
Ecoli	1105	1105	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	1105	1105	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1105	1105	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1105	1100	99.55	0	0.00	0	0.00	0	0.00	5	0.45
Bacteria_24k	1105	1087	98.37	1	0.09	1	0.09	1	0.09	15	1.36
Protists_1k	1105	1072	97.02	0	0.00	9	0.81	0	0.00	24	2.17
Viruses	1105	1088	98.46	0	0.00	0	0.00	2	0.18	15	1.36
Fungi_RefSeq_release	1105	1084	98.10	0	0.00	0	0.00	0	0.00	21	1.90
Coral	1105	1088	98.46	1	0.09	0	0.00	2	0.18	14	1.27
Bird	1105	1088	98.46	0	0.00	0	0.00	1	0.09	16	1.45
Plant	1105	1092	98.82	0	0.00	0	0.00	0	0.00	13	1.18

%Hit_no_genomes: 96.56
