#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	482	475	98.55	0	0.00	0	0.00	0	0.00	7	1.45
Ecoli	482	482	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	482	482	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	482	482	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	482	482	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Bacteria_24k	482	473	98.14	0	0.00	2	0.41	0	0.00	7	1.45
Protists_1k	482	466	96.68	0	0.00	5	1.04	0	0.00	11	2.28
Viruses	482	478	99.17	0	0.00	0	0.00	0	0.00	4	0.83
Fungi_RefSeq_release	482	469	97.30	1	0.21	1	0.21	2	0.41	9	1.87
Coral	482	476	98.76	0	0.00	0	0.00	0	0.00	6	1.24
Bird	482	474	98.34	0	0.00	0	0.00	0	0.00	8	1.66
Plant	482	477	98.96	0	0.00	0	0.00	1	0.21	4	0.83

%Hit_no_genomes: 95.85
