#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2410697	2358698	97.84	1864	0.08	521	0.02	4825	0.20	44789	1.86
Ecoli	2410697	2410687	100.00	0	0.00	0	0.00	2	0.00	8	0.00
PhiX	2410697	2410697	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2410697	2410685	100.00	0	0.00	0	0.00	0	0.00	12	0.00
Vectors	2410697	2400987	99.60	6	0.00	0	0.00	250	0.01	9454	0.39
Bacteria_24k	2410697	2382595	98.82	422	0.02	625	0.03	2562	0.11	24493	1.02
Protists_1k	2410697	2339857	97.07	5599	0.23	9875	0.41	2028	0.08	53338	2.21
Viruses	2410697	2383255	98.86	55	0.00	18	0.00	2408	0.10	24961	1.04
Fungi_RefSeq_release	2410697	2361807	97.98	1015	0.04	277	0.01	5133	0.21	42465	1.76
Coral	2410697	2380957	98.76	160	0.01	39	0.00	3597	0.15	25944	1.08
Bird	2410697	2372065	98.39	942	0.04	141	0.01	5699	0.24	31850	1.32
Plant	2410697	2376852	98.60	212	0.01	56	0.00	3469	0.14	30108	1.25

%Hit_no_genomes: 96.71
