#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1821	1785	98.03	0	0.00	0	0.00	3	0.16	33	1.81
Ecoli	1821	1821	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	1821	1821	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1821	1821	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1821	1814	99.62	0	0.00	0	0.00	0	0.00	7	0.38
Bacteria_24k	1821	1795	98.57	0	0.00	0	0.00	4	0.22	22	1.21
Protists_1k	1821	1767	97.04	5	0.27	10	0.55	2	0.11	37	2.03
Viruses	1821	1799	98.79	0	0.00	0	0.00	4	0.22	18	0.99
Fungi_RefSeq_release	1821	1789	98.24	0	0.00	0	0.00	2	0.11	30	1.65
Coral	1821	1796	98.63	0	0.00	0	0.00	1	0.05	24	1.32
Bird	1821	1792	98.42	1	0.05	0	0.00	1	0.05	27	1.48
Plant	1821	1802	98.96	0	0.00	0	0.00	1	0.05	18	0.99

%Hit_no_genomes: 96.71
