#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2122	2078	97.93	2	0.09	0	0.00	5	0.24	37	1.74
Ecoli	2122	2122	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2122	2122	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2122	2122	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	2122	2117	99.76	0	0.00	0	0.00	1	0.05	4	0.19
Bacteria_24k	2122	2095	98.73	0	0.00	1	0.05	2	0.09	24	1.13
Protists_1k	2122	2056	96.89	6	0.28	9	0.42	5	0.24	46	2.17
Viruses	2122	2099	98.92	0	0.00	0	0.00	2	0.09	21	0.99
Fungi_RefSeq_release	2122	2075	97.78	2	0.09	0	0.00	5	0.24	40	1.89
Coral	2122	2096	98.77	0	0.00	0	0.00	4	0.19	22	1.04
Bird	2122	2086	98.30	0	0.00	0	0.00	7	0.33	29	1.37
Plant	2122	2098	98.87	0	0.00	0	0.00	8	0.38	16	0.75

%Hit_no_genomes: 96.51
