Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Sgr-AJol_001-Ex11A-lwgs-1-1.clmp.r1r2_fastp	12121630.0	0.0	0.0	141378.0	0.0
Sgr-AJol_011-Ex111A-lwgs-1-1.clmp.r1r2_fastp	4111758.0	0.0	0.0	46398.0	0.0
Sgr-AJol_012-Ex112A-lwgs-1-1.clmp.r1r2_fastp	1789004.0	0.0	0.0	20074.0	0.0
Sgr-AJol_013-Ex11B-lwgs-1-1.clmp.r1r2_fastp	904240.0	0.0	0.0	10704.0	0.0
Sgr-AJol_014-Ex12B-lwgs-1-1.clmp.r1r2_fastp	7634434.0	0.0	0.0	89608.0	0.0
Sgr-AJol_015-Ex13B-lwgs-1-1.clmp.r1r2_fastp	26393348.0	0.0	0.0	325910.0	0.0
Sgr-AJol_016-Ex14B-lwgs-1-1.clmp.r1r2_fastp	11866594.0	0.0	0.0	139460.0	0.0
Sgr-AJol_017-Ex15B-lwgs-1-1.clmp.r1r2_fastp	11312956.0	0.0	0.0	139064.0	0.0
Sgr-AJol_018-Ex16B-lwgs-1-1.clmp.r1r2_fastp	25667762.0	0.0	0.0	343882.0	0.0
Sgr-AJol_021-Ex19B-lwgs-1-1.clmp.r1r2_fastp	14396428.0	0.0	0.0	183846.0	0.0
Sgr-AJol_022-Ex110B-lwgs-1-1.clmp.r1r2_fastp	24526544.0	0.0	0.0	322188.0	0.0
Sgr-AJol_023-Ex111B-lwgs-1-1.clmp.r1r2_fastp	4488062.0	0.0	0.0	52470.0	0.0
Sgr-AJol_024-Ex112B-lwgs-1-1.clmp.r1r2_fastp	171760.0	0.0	0.0	2232.0	0.0
Sgr-AJol_025-Ex11C-lwgs-1-1.clmp.r1r2_fastp	5843892.0	0.0	0.0	66808.0	0.0
Sgr-AJol_026-Ex12C-lwgs-1-1.clmp.r1r2_fastp	13429834.0	0.0	0.0	157354.0	0.0
Sgr-AJol_027-Ex13C-lwgs-1-1.clmp.r1r2_fastp	27688356.0	0.0	0.0	380220.0	0.0
Sgr-AJol_028-Ex14C-lwgs-1-1.clmp.r1r2_fastp	31079194.0	0.0	0.0	385970.0	0.0
Sgr-AJol_029-Ex15C-lwgs-1-1.clmp.r1r2_fastp	23737930.0	0.0	0.0	325996.0	0.0
