Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
Sgr-AJol_001-Ex11A-lwgs-1-1.clmp.r1r2_fastp	99.56412812058312	0.43108545382225516	0.004581658724271682	0.00020476687035851095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sgr-AJol_011-Ex111A-lwgs-1-1.clmp.r1r2_fastp	99.71368211942955	0.28324526205360023	0.0027590860151335867	0.00031353250171972576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sgr-AJol_012-Ex112A-lwgs-1-1.clmp.r1r2_fastp	99.68041863290193	0.3159770659653854	0.0036043011326850043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sgr-AJol_013-Ex11B-lwgs-1-1.clmp.r1r2_fastp	99.72948010597186	0.26784629220037426	0.0024305471161558466	0.00024305471161558466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sgr-AJol_014-Ex12B-lwgs-1-1.clmp.r1r2_fastp	99.69251946431416	0.3043900963417197	0.0030540812341978566	3.635810993092686e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sgr-AJol_015-Ex13B-lwgs-1-1.clmp.r1r2_fastp	99.53589680510572	0.4584609354022244	0.005360927993828212	0.0002657019705395907	1.562952767879945e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sgr-AJol_016-Ex14B-lwgs-1-1.clmp.r1r2_fastp	99.66969310371312	0.3271089404621885	0.0031193175667121108	7.863825798433893e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sgr-AJol_017-Ex15B-lwgs-1-1.clmp.r1r2_fastp	99.60096268305091	0.3940106840805432	0.0047780631113089845	0.00024856975723572754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sgr-AJol_018-Ex16B-lwgs-1-1.clmp.r1r2_fastp	99.355008258792	0.632855221353501	0.011556350300731672	0.0005644892955581278	0.0	1.5680258209947993e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sgr-AJol_021-Ex19B-lwgs-1-1.clmp.r1r2_fastp	99.56459396286354	0.429013636819503	0.006121344473126169	0.00027105584382846503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
